AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId
0.450627701,0.351576998,0.243723499,0.224388115,0.418648207,0.400647996,0.395481707,0.39087111,0.397319489,0.346373533,0.704052047,0.413597896,0.351956416,0.405873995,left
0.450627701,0.347586732,0.241795497,0.221115477,0.411891558,0.387959533,0.374448392,0.389712471,0.403541957,0.348818441,0.704752417,0.398343607,0.348420314,0.400978929,left
0.446652978,0.345115705,0.242927268,0.221058576,0.415135038,0.382019399,0.367436957,0.377896652,0.390138948,0.338223494,0.703451703,0.388537871,0.339697898,0.394971116,left
0.452092178,0.352527338,0.246406068,0.223961301,0.42081087,0.39470889,0.385094359,0.395041503,0.398036905,0.338494576,0.708554342,0.395946741,0.348891674,0.413662372,left
0.462552269,0.353668034,0.246406068,0.223164466,0.415405757,0.395518114,0.388210662,0.416820909,0.408808173,0.346101417,0.711355631,0.395075305,0.349363484,0.424566099,left
0.457322223,0.348156356,0.2434301,0.221257784,0.409999614,0.385799204,0.390028424,0.406394926,0.404500031,0.347459929,0.71045521,0.386140175,0.34394149,0.418780327,left
0.4587867,0.349297053,0.244687499,0.222339234,0.415675446,0.400108171,0.403791189,0.401297975,0.417903039,0.351806547,0.715657875,0.403573886,0.364450614,0.423898282,left
0.458577944,0.350627383,0.24548389,0.222367631,0.419730053,0.416036614,0.406388273,0.41774835,0.434418193,0.355609967,0.716558296,0.415776487,0.372230308,0.428794196,left
0.448535364,0.347206017,0.242130878,0.221428597,0.422432095,0.409557683,0.406388273,0.418674907,0.421732601,0.352349745,0.710655261,0.39485703,0.353842756,0.417890469,left
0.45167387,0.345686054,0.243136861,0.222737652,0.4272968,0.398758094,0.402233532,0.411028598,0.410483663,0.349089523,0.715157557,0.385051294,0.358085899,0.415442935,left
0.459832868,0.346446036,0.246741289,0.223420576,0.425675575,0.397408016,0.392625508,0.40986996,0.411919407,0.352892943,0.720460247,0.397907888,0.371758049,0.424566099,left
0.462343513,0.347966723,0.246364085,0.222481542,0.423243222,0.406587102,0.390807747,0.395273584,0.391335857,0.345830335,0.715257582,0.395728467,0.353606627,0.42122786,left
0.460669484,0.349486687,0.246238297,0.223392179,0.428648336,0.418736768,0.391846185,0.383920161,0.366682543,0.332246248,0.716358245,0.387665604,0.34252696,0.41744554,left
0.462761821,0.353668034,0.248040671,0.225128048,0.428919055,0.409827081,0.381718941,0.393651666,0.377931937,0.336321784,0.725562887,0.391370454,0.362564273,0.428571308,left
0.466109082,0.351767356,0.247495697,0.223790597,0.414594629,0.384449126,0.371591698,0.396663421,0.393011347,0.345830335,0.727163678,0.380475008,0.372701668,0.425455957,left
0.456694363,0.334853779,0.245525872,0.221456993,0.406486445,0.386878854,0.383276598,0.390407831,0.387506296,0.347188847,0.724162147,0.361516698,0.356199559,0.40364935,left
0.45230173,0.327631781,0.245064703,0.221058576,0.411891558,0.399568345,0.392884623,0.387859356,0.387026803,0.344471823,0.723461778,0.361298424,0.344884211,0.394526187,left
0.45941456,0.343025394,0.246028704,0.221912312,0.403242965,0.391198484,0.382498264,0.393188387,0.408089846,0.345830335,0.724062122,0.368054132,0.35832113,0.402536604,left
0.459623316,0.343215751,0.246741289,0.222737652,0.383784145,0.384179728,0.374967611,0.4107974,0.43633343,0.362130412,0.726263066,0.354325272,0.377180043,0.404317167,left
0.44623467,0.323071166,0.244980898,0.222822949,0.394594372,0.390658659,0.378083419,0.423077381,0.441838481,0.374354952,0.724362199,0.323381805,0.37411575,0.384735206,left
0.433891396,0.321740836,0.24217286,0.221627805,0.419459334,0.390118834,0.378343029,0.407553565,0.419818276,0.359141271,0.720260196,0.317280089,0.35784977,0.365153244,left
0.444351487,0.333333092,0.244100862,0.221115477,0.416756263,0.383369476,0.376265658,0.388553833,0.401149051,0.344471823,0.72316151,0.34844183,0.361386321,0.3765019,left
0.450418945,0.33618411,0.246154492,0.22333517,0.413243094,0.387689106,0.384055921,0.386237438,0.396840908,0.348003127,0.72526262,0.376334439,0.366572185,0.391632877,left
0.441841241,0.333143459,0.243304472,0.224217411,0.422702814,0.388499358,0.378343029,0.374652817,0.383436988,0.335778586,0.719359775,0.36848985,0.349127803,0.376946829,left
0.445188502,0.329722817,0.242843463,0.222851454,0.410270333,0.38175,0.365878805,0.362140755,0.362374401,0.310785273,0.714557212,0.351274414,0.342291279,0.362705711,left
0.44623467,0.336753734,0.246238297,0.223079059,0.402432867,0.384449126,0.37990118,0.37256762,0.359262711,0.313230181,0.719059508,0.356940411,0.368222396,0.381396967,left
0.45230173,0.348726705,0.248543503,0.224530422,0.419999743,0.389848407,0.394183165,0.391797668,0.377214065,0.334963272,0.731365515,0.373066137,0.395567594,0.412995402,left
0.465062914,0.339414394,0.248375892,0.224729631,0.41108146,0.385799204,0.384316025,0.402224533,0.395643999,0.348275243,0.737368576,0.369797005,0.402875928,0.427681449,left
0.460879036,0.322880809,0.247118493,0.223762092,0.382161891,0.380399923,0.378603133,0.404077649,0.40402145,0.352621861,0.730865578,0.346698542,0.400989588,0.416332793,left
0.453347102,0.323640791,0.246783272,0.223449081,0.388378131,0.381209147,0.385094359,0.395968944,0.404738866,0.350991233,0.724062122,0.332533963,0.38967424,0.397641537,left
0.445397656,0.325541469,0.246028704,0.222822949,0.410810741,0.38606963,0.38457514,0.393882865,0.408089846,0.348818441,0.723061485,0.334713385,0.382130676,0.393858369,left
0.439749302,0.319460167,0.244771464,0.221997718,0.41432391,0.395248715,0.391846185,0.410102041,0.421015185,0.3607719,0.728564227,0.33841782,0.388260159,0.397641537,left
0.442050395,0.32193047,0.246489873,0.222623741,0.414865348,0.402808325,0.406647388,0.426552415,0.439444663,0.372725359,0.734166994,0.345608831,0.396982574,0.398753436,left
0.447908301,0.32858212,0.248166299,0.223619784,0.418378517,0.396868191,0.395481707,0.42354066,0.433939612,0.3653896,0.729965157,0.357376129,0.397689166,0.403426462,left
0.45439327,0.330102807,0.246489873,0.223932796,0.414594629,0.386339029,0.374708001,0.399211896,0.397558324,0.346644615,0.723661829,0.373066137,0.385902458,0.398308507,left
0.447489992,0.327442147,0.243933092,0.222709147,0.414594629,0.383099049,0.378862742,0.37256762,0.372666176,0.328714944,0.724762492,0.400304754,0.370343968,0.384512318,left
0.43953975,0.318320194,0.243807464,0.222140025,0.415405757,0.386878854,0.394702384,0.362604475,0.368597324,0.312415384,0.720260196,0.432556206,0.359971341,0.374944225,left
0.437866119,0.305587242,0.244897093,0.222396135,0.405405628,0.386609455,0.389509205,0.363762672,0.364767763,0.31540349,0.71275637,0.427979919,0.358085899,0.365376132,left
0.434937565,0.301025903,0.24422649,0.222225323,0.396486316,0.383909301,0.378083419,0.373030899,0.376495737,0.33740818,0.720160171,0.397036452,0.363743124,0.371828874,left
0.447908301,0.304636902,0.244478066,0.221798509,0.397567133,0.387689106,0.391066862,0.39156647,0.409047008,0.35696848,0.732366152,0.386576723,0.379537743,0.401868787,left
0.461087792,0.304256911,0.245986881,0.221513894,0.390270076,0.389579008,0.406388273,0.408016844,0.432264122,0.361858296,0.734867364,0.390280744,0.396039853,0.422785535,left
0.457113467,0.300076288,0.2469089,0.222310729,0.381351793,0.386339029,0.407166607,0.417979548,0.43298245,0.358326992,0.737168525,0.392677609,0.398868016,0.423676241,left
0.451046009,0.299505939,0.246531696,0.222424532,0.386486187,0.384719553,0.400674886,0.414041235,0.422211182,0.355609967,0.736768422,0.387012442,0.385902458,0.414330189,left
0.442887011,0.298935591,0.244100862,0.221428597,0.390810484,0.384719553,0.385094359,0.395273584,0.405457193,0.344742904,0.726763385,0.369579561,0.371522818,0.401423858,left
0.444560641,0.297795618,0.244184667,0.221428597,0.391350892,0.382829651,0.372630631,0.394810305,0.396122581,0.335235388,0.720260196,0.358901558,0.371994178,0.396528791,left
0.454184514,0.30083627,0.247244281,0.221855411,0.397837852,0.382289825,0.378862742,0.411491877,0.401387886,0.347188847,0.721660936,0.366092985,0.3752946,0.400756888,left
0.452720038,0.305587242,0.247286104,0.221940817,0.395945908,0.385528777,0.385354463,0.411028598,0.403541957,0.350991233,0.72386188,0.370450997,0.372230308,0.398753436,left
0.44728044,0.305016893,0.245861094,0.222225323,0.386756906,0.377159944,0.37548683,0.381139604,0.380804335,0.32708535,0.722461331,0.361298424,0.370815328,0.387405627,left
0.445188502,0.301596251,0.24628028,0.222737652,0.383784145,0.369060509,0.368215785,0.348007658,0.347295446,0.306710254,0.720260196,0.359555551,0.371522818,0.378949434,left
0.453766206,0.300456279,0.246699307,0.223676686,0.387297315,0.374999614,0.368475889,0.34592202,0.343226595,0.315675089,0.719559826,0.363259571,0.365158103,0.38362246,left
0.460460728,0.309578232,0.247370069,0.22544106,0.398648979,0.387149281,0.37782381,0.381603766,0.381043626,0.336321784,0.722961459,0.364349282,0.370343968,0.390965907,left
0.455439439,0.319650524,0.248208282,0.225668773,0.41756739,0.394978289,0.396000926,0.417979548,0.422211182,0.353436141,0.73196605,0.364785,0.393446023,0.392745623,left
0.453138346,0.310338214,0.2469089,0.224075103,0.413243094,0.395248715,0.404829627,0.422845301,0.424126418,0.356425282,0.737168525,0.367618414,0.401225717,0.397195761,left
0.453138346,0.299125949,0.245274296,0.222652246,0.392432738,0.396598793,0.402492647,0.42330858,0.411201079,0.353708257,0.73706869,0.368707294,0.394624873,0.400311111,left
0.460041624,0.300076288,0.246615501,0.222225323,0.388378131,0.396868191,0.406128169,0.432113527,0.423886672,0.359141271,0.734867364,0.363477845,0.398868016,0.401868787,left
0.465690774,0.304066554,0.248417875,0.223306773,0.393784274,0.396328366,0.41495687,0.421686662,0.428434561,0.354523571,0.732065885,0.365874711,0.396275084,0.414998006,left
0.46589953,0.315849167,0.248795079,0.225355762,0.395405499,0.395518114,0.41028291,0.396895501,0.398276652,0.33170305,0.72756378,0.372847863,0.380009104,0.423453353,left
0.472385296,0.32193047,0.249465681,0.226010289,0.392702428,0.39038926,0.399896552,0.37743249,0.366443253,0.31350178,0.719459801,0.351274414,0.369165117,0.409212234,left
0.463807989,0.306537581,0.247328086,0.223477477,0.384864962,0.38606963,0.397818687,0.367701867,0.354954569,0.307796649,0.709454763,0.314229646,0.353135266,0.38317753,left
0.45167387,0.296085297,0.244897093,0.222851454,0.391621611,0.391468911,0.400415771,0.369554983,0.357826512,0.30969836,0.704052047,0.302026214,0.341112429,0.372273803,left
0.454811578,0.306347223,0.246573678,0.224985741,0.416486573,0.397408016,0.402752751,0.381603766,0.373145213,0.31920691,0.712856396,0.308345789,0.357614538,0.387405627,left
0.460669484,0.316609873,0.248795079,0.224018202,0.413513813,0.391198484,0.401714313,0.386237438,0.377453355,0.325455239,0.723961906,0.321202798,0.374587111,0.402759492,left
0.46715525,0.3232608,0.249884708,0.222595344,0.39189233,0.394978289,0.402492647,0.375116096,0.365725381,0.322466615,0.724762492,0.347134675,0.370343968,0.397418649,left
0.46715525,0.329342102,0.250932514,0.22492884,0.402432867,0.40334815,0.405089731,0.369091704,0.366203962,0.322738214,0.726563334,0.367835858,0.375765961,0.394971116,left
0.467573558,0.32858212,0.250890691,0.226579411,0.413243094,0.390658659,0.406647388,0.368165146,0.373145213,0.32518364,0.730165208,0.364785,0.386846077,0.40364935,left
0.471966988,0.329342102,0.249297911,0.225213454,0.406757164,0.389039183,0.406647388,0.366311148,0.372905467,0.332518364,0.727763831,0.360862706,0.378595022,0.400534,left
0.46652739,0.328392486,0.248417875,0.225298752,0.415946165,0.404698227,0.406647388,0.372798818,0.382001244,0.3412116,0.726063015,0.36848985,0.380951825,0.396750832,left
0.465272466,0.314329204,0.248795079,0.224729631,0.415135038,0.400647996,0.406647388,0.383225683,0.394447091,0.331975166,0.727263703,0.360208713,0.393446023,0.393635481,left
0.462761821,0.30083627,0.24833391,0.221997718,0.390270076,0.389579008,0.418073173,0.3971267,0.398994979,0.321923417,0.722561357,0.331444668,0.377416172,0.374944225,left
0.457531775,0.300265921,0.247537679,0.221798509,0.389189259,0.397678443,0.434692138,0.416589711,0.415030641,0.337951378,0.720460247,0.312704217,0.370343968,0.370939016,left
0.458577944,0.301976242,0.248375892,0.222453037,0.399729796,0.403077724,0.437548337,0.425625857,0.42963147,0.355066769,0.727663806,0.312922076,0.394861002,0.38673781,left
0.459205008,0.296845279,0.247998688,0.221542399,0.391081203,0.392008736,0.433912815,0.406162846,0.415748968,0.351535465,0.73126568,0.312922076,0.398161424,0.382954642,left
0.457531775,0.294374976,0.246154492,0.220887872,0.396757035,0.392279163,0.430537397,0.382761522,0.387984877,0.335235388,0.726063015,0.307256494,0.376708682,0.364708315,left
0.447908301,0.297415628,0.246489873,0.221200883,0.415675446,0.403077724,0.420151038,0.377664571,0.369075905,0.317033601,0.722861433,0.305948924,0.373173029,0.364263386,left
0.448535364,0.298935591,0.247789095,0.221371695,0.416215855,0.400108171,0.409763691,0.380676326,0.373623794,0.325455239,0.729164571,0.310306937,0.386609948,0.377614647,left
0.461715653,0.297415628,0.249004672,0.222282333,0.410810741,0.387149281,0.411581452,0.393188387,0.394925672,0.352349745,0.737168525,0.316190793,0.398396656,0.389853161,left
0.462552269,0.307297563,0.250178106,0.223932796,0.411891558,0.383099049,0.411321348,0.407784763,0.405696028,0.361858296,0.740470322,0.323163945,0.407119071,0.396528791,left
0.464226297,0.322691175,0.251561294,0.225355762,0.412162277,0.385259378,0.404310408,0.414504514,0.401627632,0.358326992,0.742170948,0.334059392,0.408533153,0.396083862,left
0.466109082,0.318700185,0.251142107,0.226124092,0.416215855,0.384988952,0.40327197,0.408943402,0.401627632,0.356696363,0.743071369,0.337982102,0.40546886,0.399866182,left
0.461715653,0.301596251,0.248753096,0.224900443,0.415675446,0.385799204,0.406388273,0.401761254,0.401387886,0.353708257,0.742071113,0.327958091,0.40664771,0.407877447,left
0.460251176,0.30083627,0.248753096,0.223932796,0.396486316,0.38175,0.407166607,0.403383172,0.401387886,0.350991233,0.741370743,0.323381805,0.409712003,0.405207025,left
0.460460728,0.304446545,0.250471505,0.224900443,0.390540794,0.389308582,0.413918432,0.406162846,0.408808173,0.350991233,0.742571432,0.350838695,0.410419493,0.402536604,left
0.463180129,0.292283941,0.250094301,0.224530422,0.406486445,0.406587102,0.427421094,0.40430973,0.410243917,0.352349745,0.741770846,0.386794168,0.407119071,0.405873995,left
0.461925205,0.286772987,0.248208282,0.223136069,0.406215726,0.407127955,0.433134481,0.405005089,0.413594897,0.35887019,0.741070476,0.380692452,0.405704989,0.40720963,left
0.469456343,0.309387874,0.2456515,0.221513894,0.393513555,0.386339029,0.417034735,0.400370535,0.419099948,0.363760006,0.74837406,0.387665604,0.32791119,0.433689262,right
0.470711267,0.304066554,0.246364085,0.222623741,0.419189645,0.408747431,0.423785571,0.404540928,0.407851011,0.3653896,0.74767369,0.39485703,0.324139408,0.422563495,right
0.469038035,0.297605261,0.245944899,0.222140025,0.423243222,0.417386691,0.430278282,0.409406681,0.410722498,0.375713465,0.742471215,0.414686777,0.322724877,0.41744554,right
0.476359621,0.306727214,0.248166299,0.222396135,0.408649108,0.395248715,0.417034735,0.401761254,0.404738866,0.372181126,0.744572325,0.434734797,0.329090041,0.429461166,right
0.49225931,0.324781487,0.250764903,0.224445016,0.417026982,0.389848407,0.411062233,0.40291901,0.402584794,0.372725359,0.756177963,0.448027939,0.352663906,0.459501078,right
0.494979507,0.33618411,0.248795079,0.225839477,0.42081087,0.406047276,0.428719636,0.406162846,0.413116316,0.389296517,0.758479123,0.451514515,0.366336056,0.475745648,right
0.486820508,0.323640791,0.246573678,0.223989697,0.39189233,0.402537898,0.434692138,0.392261829,0.411440826,0.380603281,0.750175283,0.432120487,0.350542334,0.456831504,right
0.477197033,0.307867911,0.245316279,0.221456993,0.378648722,0.388499358,0.428200417,0.385078799,0.401866467,0.353980373,0.745572962,0.396818178,0.331682973,0.427681449,right
0.481171358,0.313758856,0.24502288,0.221713103,0.391350892,0.39038926,0.42897974,0.389481273,0.402106213,0.361042981,0.745572962,0.396164185,0.331211612,0.42723652,right
0.483891555,0.325161478,0.247328086,0.223221367,0.391081203,0.388499358,0.418073173,0.386005357,0.402584794,0.375170267,0.745272695,0.421878203,0.336633606,0.445037919,right
0.479288574,0.326491808,0.247453874,0.223079059,0.388378131,0.382559224,0.40560895,0.385078799,0.398755233,0.359684469,0.748074174,0.416866198,0.341348109,0.447930381,right
0.488075432,0.323831148,0.246489873,0.222993762,0.406215726,0.38606963,0.409763691,0.383688962,0.392771601,0.355337851,0.748974595,0.396164185,0.338755177,0.440809822,right
0.489121601,0.327062156,0.248878884,0.224786532,0.412973404,0.388499358,0.407685826,0.381371685,0.401866467,0.383863503,0.750075067,0.409893046,0.34276264,0.456608615,right
0.483473247,0.326681442,0.24975908,0.224644225,0.397026724,0.387149281,0.404310408,0.396895501,0.424605,0.392827821,0.757979186,0.428197363,0.361150192,0.481085644,right
0.485356032,0.324021505,0.247286104,0.222026223,0.389189259,0.386339029,0.416774631,0.406858205,0.432503869,0.379244769,0.759980079,0.410547038,0.363507892,0.476190577,right
0.482845387,0.324971121,0.246615501,0.221770004,0.391621611,0.387689106,0.429758074,0.396200142,0.427477398,0.382504991,0.754377121,0.388973589,0.347005783,0.458834108,right
0.479498126,0.317940203,0.247160475,0.222879851,0.387837723,0.387149281,0.432355158,0.393188387,0.427716233,0.385765213,0.74907443,0.392024447,0.337812007,0.449043127,right
0.474686388,0.312048535,0.246489873,0.222168422,0.384594243,0.384988952,0.430018178,0.409175483,0.43298245,0.382504991,0.746273332,0.416212206,0.34252696,0.44837531,right
0.47866151,0.321360845,0.249004672,0.222965257,0.389458948,0.390658659,0.429758074,0.419370267,0.43968441,0.382776073,0.746673434,0.437568211,0.345827381,0.459946854,right
0.486610956,0.331622771,0.251309878,0.225099543,0.386756906,0.401187821,0.436509899,0.413577074,0.437530339,0.383863503,0.75067522,0.434517353,0.343469681,0.46528685,right
0.487866677,0.329152468,0.249549486,0.224558927,0.385405371,0.396328366,0.433912815,0.40361437,0.421493766,0.384134585,0.752376227,0.422313921,0.343469681,0.46150453,right
0.489958217,0.324971121,0.249256088,0.224359718,0.400810613,0.384179728,0.415476089,0.393419586,0.406892937,0.380060083,0.750875272,0.412725629,0.345355572,0.46172657,right
0.481799219,0.32592146,0.249297911,0.224331213,0.40486522,0.383369476,0.402492647,0.387396077,0.405935774,0.381146479,0.750875272,0.398126162,0.345355572,0.46172657,right
0.472803604,0.324021505,0.247160475,0.222196927,0.387297315,0.385799204,0.401454209,0.383920161,0.405457193,0.380331165,0.744472109,0.369579561,0.341348109,0.453048336,right
0.476778725,0.322500818,0.246825094,0.222083124,0.380000257,0.384988952,0.40327197,0.37882321,0.398516398,0.363216808,0.73636832,0.347352119,0.336869286,0.44481503,right
0.482845387,0.323640791,0.246825094,0.224473521,0.388108442,0.387959533,0.409503587,0.381371685,0.405696028,0.359956586,0.738369213,0.354325272,0.338283817,0.447930381,right
0.482217527,0.324021505,0.246112669,0.224672729,0.395945908,0.389579008,0.415476089,0.388785913,0.424605,0.374626034,0.741070476,0.369797005,0.344648531,0.452158478,right
0.473221912,0.324971121,0.246992705,0.223847498,0.394594372,0.391468911,0.416255412,0.393419586,0.428674307,0.369465136,0.738969367,0.372630419,0.342055599,0.443480243,right
0.470920819,0.326681442,0.247202298,0.22518495,0.390000386,0.392279163,0.412100671,0.382761522,0.414313225,0.349089523,0.737168525,0.366964421,0.331211612,0.425678845,right
0.47301236,0.321170488,0.246741289,0.224758136,0.393513555,0.386339029,0.401973428,0.359129,0.392771601,0.344742904,0.734667313,0.359555551,0.318953095,0.413662372,right
0.466736942,0.314899552,0.246447891,0.222538443,0.385134652,0.382019399,0.39859801,0.357970362,0.384155316,0.350720151,0.733966943,0.356068975,0.318717414,0.417000611,right
0.473431464,0.319080176,0.24628028,0.223107564,0.36972941,0.382019399,0.403531085,0.380445127,0.393011347,0.352621861,0.737168525,0.372193871,0.332861823,0.433689262,right
0.488284985,0.326871799,0.2469089,0.225071147,0.380540666,0.382289825,0.404310408,0.384846719,0.398994979,0.351806547,0.737868894,0.388973589,0.343234,0.445704888,right
0.491422693,0.328962111,0.248375892,0.225384158,0.397026724,0.385528777,0.40560895,0.379981848,0.403541957,0.362130412,0.742671267,0.392895883,0.343469681,0.454383123,right
0.489330357,0.32193047,0.249675274,0.224900443,0.388378131,0.389579008,0.412360775,0.394347026,0.423408091,0.384677783,0.749374697,0.400740472,0.345119892,0.471294663,right
0.483473247,0.310718205,0.248753096,0.224672729,0.381621483,0.387959533,0.418852496,0.404773009,0.436812011,0.383320305,0.745172478,0.400523028,0.34370581,0.476635506,right
0.483263695,0.30482726,0.247537679,0.223875894,0.386216498,0.388228931,0.422488018,0.405005089,0.428674307,0.364303204,0.735868001,0.377641594,0.330975932,0.459723966,right
0.477197033,0.305396884,0.246699307,0.222851454,0.383784145,0.392008736,0.418333277,0.408712204,0.425083581,0.360228702,0.729965157,0.349531541,0.318010374,0.442812426,right
0.471129575,0.304066554,0.245190491,0.222822949,0.380540666,0.389579008,0.418073173,0.405468368,0.421732601,0.358054875,0.728364176,0.345173113,0.314002462,0.443925172,right
0.48514648,0.299695573,0.245400084,0.222367631,0.38243261,0.387418679,0.428719636,0.393188387,0.410243917,0.349633755,0.730665527,0.35476099,0.313295421,0.443035314,right
0.495816123,0.301596251,0.246867077,0.221883915,0.384053835,0.391198484,0.436509899,0.392493028,0.408329592,0.351263349,0.732566204,0.353018117,0.320131945,0.435691867,right
0.493096722,0.306727214,0.247956706,0.223762092,0.38567609,0.398218268,0.43599068,0.396895501,0.411680572,0.35696848,0.734867364,0.350838695,0.330740252,0.43457912,right
0.475941313,0.303876921,0.246322103,0.224758136,0.38864885,0.397947842,0.426382656,0.386468636,0.404738866,0.351806547,0.738068946,0.35105697,0.331918653,0.435246938,right
0.456694363,0.296654922,0.243723499,0.222225323,0.389189259,0.39038926,0.413139109,0.374420736,0.397319489,0.349089523,0.733966943,0.343429825,0.320367625,0.428348419,right
0.465481222,0.296654922,0.245064703,0.221912312,0.382702299,0.385259378,0.40560895,0.37187226,0.400191888,0.354794653,0.730465094,0.347134675,0.315652673,0.422785535,right
0.473221912,0.303876921,0.246489873,0.224217411,0.378648722,0.382289825,0.406128169,0.374652817,0.406175521,0.357783794,0.738068946,0.36740014,0.331447292,0.43146377,right
0.462970577,0.306347223,0.244561871,0.223420576,0.38567609,0.391468911,0.413139109,0.368628425,0.403303122,0.351806547,0.738969367,0.371540708,0.338755177,0.429239125,right
0.453138346,0.294944601,0.241334488,0.221400092,0.390270076,0.41198741,0.426901875,0.366543229,0.398994979,0.340668402,0.726363282,0.361516698,0.316124482,0.408767305,right
0.454811578,0.28088168,0.238861671,0.221200883,0.381081074,0.421166495,0.439106983,0.379981848,0.402584794,0.338766692,0.716758347,0.362388135,0.297736931,0.397418649,right
0.466317838,0.286392996,0.241502258,0.221770004,0.380269947,0.410906732,0.434692138,0.39087111,0.409526501,0.346101417,0.722561357,0.369361287,0.314709952,0.412104696,right
0.466736942,0.301976242,0.246028704,0.223164466,0.392973147,0.400918423,0.418592392,0.384152241,0.409765336,0.352621861,0.73636832,0.373937574,0.342055599,0.445037919,right
0.468410175,0.302736224,0.245861094,0.223676686,0.39189233,0.383369476,0.395741811,0.362836114,0.391335857,0.350176953,0.737769059,0.361298424,0.34158379,0.449043127,right
0.477405789,0.298745958,0.244980898,0.223989697,0.384324554,0.368520684,0.377044981,0.347312298,0.371948304,0.348003127,0.733566841,0.346044549,0.334983395,0.429906095,right
0.471129575,0.301976242,0.245944899,0.225071147,0.390000386,0.376349692,0.377304591,0.346154101,0.374580957,0.350991233,0.734467262,0.349531541,0.338755177,0.425233916,right
0.465690774,0.304256911,0.245358102,0.224502026,0.39837826,0.385799204,0.392625508,0.354494887,0.389660367,0.347459929,0.73266642,0.346916401,0.332154333,0.418780327,right
0.464435053,0.304636902,0.244603694,0.223534378,0.399459077,0.390658659,0.41261989,0.372798818,0.410243917,0.346373533,0.732866471,0.33711025,0.324139408,0.406096884,right
0.463807989,0.303306572,0.245735465,0.224957344,0.396216627,0.397408016,0.41729385,0.389944552,0.430828378,0.35887019,0.737769059,0.353671279,0.333333184,0.419893073,right
0.464016745,0.302736224,0.246992705,0.225754071,0.392973147,0.399568345,0.40794593,0.390639912,0.432503869,0.370551532,0.737468792,0.384179028,0.343469681,0.447930381,right
0.471129575,0.313569222,0.248292087,0.224815037,0.394594372,0.394438464,0.406388273,0.386700717,0.430110051,0.378158373,0.742170948,0.402048457,0.341348109,0.454828899,right
0.48577434,0.321550479,0.250303894,0.225327257,0.394594372,0.386878854,0.410023795,0.392261829,0.437290592,0.381146479,0.750775437,0.403355612,0.34299832,0.457721362,right
0.483682003,0.309387874,0.24975908,0.225270356,0.388378131,0.380399923,0.40327197,0.391103191,0.427477398,0.366204914,0.744972427,0.389627581,0.342055599,0.458389179,right
0.471339127,0.29722527,0.247747272,0.224331213,0.383784145,0.383909301,0.404570512,0.383920161,0.415270387,0.357511677,0.740670374,0.381782162,0.343234,0.445482848,right
0.476150865,0.307107205,0.248585486,0.224843433,0.38891854,0.392548561,0.422488018,0.387859356,0.427477398,0.375170267,0.750075067,0.390063299,0.357378409,0.44837531,right
0.482635835,0.323451157,0.249591309,0.22518495,0.402432867,0.393628212,0.423266352,0.399443977,0.435375356,0.384406701,0.752876546,0.396818178,0.356907049,0.46528685,right
0.48577434,0.324401496,0.248795079,0.22569717,0.401891429,0.39038926,0.407166607,0.398285338,0.427477398,0.377071977,0.748474276,0.397036452,0.34370581,0.467289454,right
0.48577434,0.315469177,0.247202298,0.226010289,0.384864962,0.386609455,0.401973428,0.387859356,0.426040743,0.371366846,0.743771739,0.381346444,0.334040225,0.453048336,right
0.479707678,0.309767865,0.245358102,0.223932796,0.393513555,0.388228931,0.404051293,0.3971267,0.43298245,0.362944692,0.734267211,0.35846584,0.325082129,0.447040523,right
0.479916434,0.311858177,0.246070687,0.223164466,0.412431966,0.392008736,0.40560895,0.408712204,0.439204917,0.368649822,0.736568371,0.365220718,0.328146871,0.45861122,right
0.481171358,0.312808516,0.248627308,0.224558927,0.399459077,0.388768756,0.40327197,0.403151091,0.43800892,0.385493097,0.754277285,0.397689614,0.351013695,0.477970293,right
0.480962602,0.307867911,0.24992669,0.22333517,0.380810355,0.388499358,0.400674886,0.398285338,0.432742703,0.386036295,0.765182553,0.412725629,0.372465539,0.492211412,right
0.480962602,0.307677553,0.249884708,0.221770004,0.389189259,0.39470889,0.415476089,0.411260679,0.44853953,0.395815927,0.774687463,0.4201345,0.38920288,0.501780352,right
0.482845387,0.30748792,0.249046495,0.221997718,0.395945908,0.392008736,0.427681198,0.420528023,0.463858686,0.412931319,0.787594005,0.439529358,0.400754356,0.507788165,right
0.485983096,0.290763977,0.247286104,0.220233344,0.384053835,0.380669322,0.409503587,0.40361437,0.443274225,0.396088044,0.789294631,0.459359104,0.387788798,0.502002392,right
0.478870266,0.275180369,0.245735465,0.217416025,0.377297186,0.379589671,0.392625508,0.391103191,0.421015185,0.375170267,0.78839421,0.47548483,0.377887532,0.498220072,right
0.475523005,0.277081047,0.246406068,0.216562289,0.384324554,0.390118834,0.398857125,0.405468368,0.426520236,0.391469309,0.799999848,0.485290566,0.396275084,0.503782956,right
0.471129575,0.268148728,0.245609677,0.214997124,0.385945779,0.390658659,0.402752751,0.418674907,0.437530339,0.406139792,0.81080528,0.486380277,0.415841486,0.502447321,right
0.464016745,0.251805138,0.243178684,0.213175849,0.381081074,0.388768756,0.396000926,0.418211628,0.455481236,0.419451763,0.818009029,0.496186013,0.432107467,0.51290612,right
0.472175744,0.253895812,0.2434301,0.213574266,0.383243737,0.405238053,0.404310408,0.421918743,0.479415766,0.44417296,0.825312613,0.498583708,0.45332408,0.526702309,right
