,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
5230,4115.0,4104.7436523438,4099.615234375,4077.0512695313,4124.8715820313,4122.9487304688,4131.1538085938,4137.0512695313,4138.3334960938,4143.0771484375,4178.8461914063,4132.5639648438,4146.5385742188,4142.6923828125,2438.0,33026.0
5231,4113.3334960938,4098.8461914063,4094.1025390625,4072.6923828125,4121.1538085938,4120.1284179688,4122.0512695313,4127.8203125,4142.9487304688,4143.9741210938,4188.0771484375,4132.3076171875,4153.0771484375,4141.6665039063,2439.0,33026.0
5232,4116.0258789063,4092.4357910156,4093.7180175781,4073.4614257813,4119.615234375,4123.4614257813,4123.7177734375,4118.58984375,4137.8203125,4143.3334960938,4188.0771484375,4126.41015625,4156.794921875,4141.41015625,2440.0,33026.0
5233,4114.4873046875,4094.7436523438,4094.4870605469,4073.58984375,4119.615234375,4121.41015625,4124.3588867188,4116.5385742188,4127.0512695313,4139.8715820313,4182.5639648438,4116.794921875,4144.7436523438,4139.1025390625,2441.0,33026.0
5234,4113.58984375,4102.1796875,4099.7436523438,4074.3588867188,4121.794921875,4121.2822265625,4123.7177734375,4118.7177734375,4127.0512695313,4136.6665039063,4183.58984375,4106.1538085938,4140.8974609375,4137.0512695313,2442.0,33026.0
5235,4118.7177734375,4106.0258789063,4102.0512695313,4075.6411132813,4122.3076171875,4125.5126953125,4126.6665039063,4131.1538085938,4139.615234375,4144.8715820313,4188.0771484375,4110.7690429688,4154.7436523438,4143.7177734375,2443.0,33026.0
5236,4123.205078125,4108.205078125,4099.615234375,4075.3845214844,4114.4873046875,4120.0,4123.3334960938,4140.384765625,4146.9228515625,4151.5385742188,4190.1284179688,4122.6923828125,4160.6411132813,4154.1025390625,2444.0,33026.0
5237,4119.8715820313,4106.5385742188,4103.58984375,4077.1794433594,4113.4614257813,4113.205078125,4120.1284179688,4132.1796875,4139.3588867188,4143.205078125,4184.3588867188,4115.0,4149.7436523438,4150.8974609375,2445.0,33026.0
5238,4118.0771484375,4095.6411132813,4103.3334960938,4075.7692871094,4123.7177734375,4118.58984375,4128.7177734375,4122.0512695313,4130.7690429688,4137.0512695313,4173.4614257813,4101.6665039063,4140.5126953125,4138.3334960938,2446.0,33026.0
5239,4119.4873046875,4087.6923828125,4091.0256347656,4067.0512695313,4118.8461914063,4126.5385742188,4137.9487304688,4121.2822265625,4126.5385742188,4133.8461914063,4168.0771484375,4103.7177734375,4138.8461914063,4133.4614257813,2447.0,33026.0
5240,4119.615234375,4098.4614257813,4091.2819824219,4066.5385742188,4108.7177734375,4125.384765625,4137.9487304688,4124.615234375,4124.615234375,4126.9228515625,4167.4360351563,4106.41015625,4139.3588867188,4138.205078125,2448.0,33026.0
5241,4121.6665039063,4108.0771484375,4105.2563476563,4076.2819824219,4118.58984375,4119.8715820313,4132.1796875,4126.794921875,4129.4873046875,4131.9228515625,4170.2563476563,4107.5639648438,4140.6411132813,4141.5385742188,2449.0,33026.0
5242,4122.8203125,4098.3334960938,4102.9487304688,4078.7180175781,4120.2563476563,4117.9487304688,4127.4360351563,4126.0258789063,4134.3588867188,4138.7177734375,4171.41015625,4112.4360351563,4142.0512695313,4141.2822265625,2450.0,33026.0
5243,4123.4614257813,4093.58984375,4094.2307128906,4073.8461914063,4106.0258789063,4122.0512695313,4126.6665039063,4124.4873046875,4133.58984375,4130.2563476563,4167.6923828125,4112.4360351563,4140.5126953125,4140.384765625,2451.0,33026.0
5244,4123.8461914063,4102.0512695313,4099.8715820313,4074.3588867188,4106.794921875,4119.4873046875,4124.3588867188,4126.2822265625,4132.8203125,4129.1025390625,4164.615234375,4107.5639648438,4138.0771484375,4139.4873046875,2452.0,33026.0
5245,4121.2822265625,4104.3588867188,4104.3588867188,4078.4614257813,4117.0512695313,4113.7177734375,4124.7436523438,4128.7177734375,4140.2563476563,4141.41015625,4172.1796875,4108.3334960938,4142.9487304688,4141.0258789063,2453.0,33026.0
5246,4123.0771484375,4097.4360351563,4103.0771484375,4081.2819824219,4116.6665039063,4117.5639648438,4126.41015625,4125.8974609375,4138.8461914063,4140.2563476563,4176.2822265625,4112.0512695313,4142.3076171875,4142.9487304688,2454.0,33026.0
5247,4121.0258789063,4091.0256347656,4096.5385742188,4076.2819824219,4108.9741210938,4114.1025390625,4119.615234375,4116.5385742188,4121.41015625,4126.2822265625,4156.41015625,4102.9487304688,4127.6923828125,4134.2309570313,2455.0,33026.0
5248,4110.8974609375,4086.1538085938,4087.1794433594,4066.9230957031,4105.6411132813,4104.615234375,4114.7436523438,4111.794921875,4115.6411132813,4118.8461914063,4138.4614257813,4089.7436523438,4116.9228515625,4119.8715820313,2456.0,33026.0
5249,4114.8715820313,4087.1794433594,4090.5129394531,4070.6411132813,4107.6923828125,4108.58984375,4120.8974609375,4112.6923828125,4117.6923828125,4121.0258789063,4143.4614257813,4092.9487304688,4120.2563476563,4119.3588867188,2457.0,33026.0
5250,4120.384765625,4092.5642089844,4097.1796875,4074.2307128906,4111.5385742188,4113.7177734375,4123.0771484375,4108.9741210938,4111.6665039063,4123.8461914063,4151.0258789063,4105.5126953125,4124.2309570313,4126.41015625,2458.0,33026.0
5251,4114.7436523438,4092.1794433594,4094.4870605469,4067.1794433594,4104.4873046875,4106.1538085938,4118.205078125,4106.9228515625,4111.1538085938,4122.4360351563,4149.7436523438,4108.7177734375,4122.6923828125,4124.7436523438,2459.0,33026.0
5252,4117.1796875,4088.58984375,4094.2307128906,4068.0769042969,4097.1796875,4103.8461914063,4119.7436523438,4116.5385742188,4122.4360351563,4123.8461914063,4151.5385742188,4105.5126953125,4128.4614257813,4124.3588867188,2460.0,33026.0
5253,4127.3076171875,4092.3076171875,4102.8203125,4077.5642089844,4110.2563476563,4111.9228515625,4125.2563476563,4129.8715820313,4128.58984375,4131.6665039063,4156.9228515625,4110.8974609375,4138.205078125,4137.3076171875,2461.0,33026.0
5254,4132.4360351563,4102.0512695313,4108.7177734375,4083.0769042969,4120.5126953125,4114.615234375,4128.58984375,4133.4614257813,4127.9487304688,4136.5385742188,4157.3076171875,4122.5639648438,4139.3588867188,4153.0771484375,2462.0,33026.0
5255,4131.9228515625,4103.58984375,4112.6923828125,4086.794921875,4112.1796875,4112.6923828125,4129.615234375,4128.7177734375,4127.6923828125,4134.4873046875,4157.6923828125,4128.205078125,4136.5385742188,4154.615234375,2463.0,33026.0
5256,4130.384765625,4094.2307128906,4116.794921875,4087.3076171875,4106.0258789063,4112.0512695313,4124.7436523438,4122.5639648438,4122.6923828125,4126.1538085938,4153.9741210938,4118.3334960938,4136.1538085938,4143.4614257813,2464.0,33026.0
5257,4130.0,4097.0512695313,4111.9228515625,4081.794921875,4108.4614257813,4110.7690429688,4120.5126953125,4122.3076171875,4118.58984375,4119.7436523438,4149.1025390625,4106.1538085938,4135.384765625,4135.0,2465.0,33026.0
5258,4131.794921875,4108.8461914063,4105.5126953125,4081.9230957031,4108.58984375,4111.41015625,4123.205078125,4124.7436523438,4123.9741210938,4128.205078125,4153.58984375,4107.5639648438,4134.7436523438,4142.9487304688,2466.0,33026.0
5259,4135.0,4107.4360351563,4109.3588867188,4085.3845214844,4105.2563476563,4113.9741210938,4124.7436523438,4122.9487304688,4128.4614257813,4136.6665039063,4158.4614257813,4111.1538085938,4136.6665039063,4151.5385742188,2467.0,33026.0
5260,4130.6411132813,4096.6665039063,4108.8461914063,4080.0,4107.1796875,4112.6923828125,4123.3334960938,4121.0258789063,4124.2309570313,4127.9487304688,4152.6923828125,4105.0,4136.6665039063,4143.0771484375,2468.0,33026.0
5261,4127.1796875,4095.2563476563,4103.4614257813,4075.7692871094,4115.1284179688,4110.0,4124.2309570313,4122.9487304688,4127.9487304688,4126.1538085938,4150.2563476563,4105.1284179688,4136.41015625,4139.8715820313,2469.0,33026.0
5262,4132.3076171875,4102.6923828125,4114.3588867188,4085.8974609375,4117.1796875,4113.7177734375,4125.7690429688,4127.4360351563,4139.4873046875,4139.7436523438,4160.6411132813,4122.5639648438,4138.4614257813,4149.2309570313,2470.0,33026.0
5263,4137.9487304688,4103.58984375,4122.3076171875,4093.0769042969,4112.4360351563,4113.9741210938,4125.384765625,4126.5385742188,4134.7436523438,4137.4360351563,4163.7177734375,4130.6411132813,4141.0258789063,4149.3588867188,2471.0,33026.0
5264,4131.5385742188,4090.5129394531,4104.8715820313,4080.8974609375,4107.0512695313,4107.3076171875,4121.0258789063,4116.0258789063,4115.5126953125,4120.7690429688,4148.7177734375,4117.4360351563,4135.6411132813,4134.7436523438,2472.0,33026.0
5265,4118.7177734375,4083.0769042969,4090.6411132813,4068.9743652344,4097.8203125,4105.0,4112.3076171875,4108.205078125,4110.6411132813,4117.8203125,4137.4360351563,4105.384765625,4125.6411132813,4123.8461914063,2473.0,33026.0
5266,4121.6665039063,4093.58984375,4103.58984375,4077.6923828125,4095.5129394531,4106.9228515625,4108.205078125,4109.4873046875,4123.58984375,4125.0,4139.615234375,4101.6665039063,4124.3588867188,4123.8461914063,2474.0,33026.0
5267,4128.58984375,4094.8718261719,4114.1025390625,4086.1538085938,4107.5639648438,4106.41015625,4109.7436523438,4108.4614257813,4120.5126953125,4122.6923828125,4141.0258789063,4092.4357910156,4127.1796875,4121.0258789063,2475.0,33026.0
5268,4119.8715820313,4082.6923828125,4103.7177734375,4078.7180175781,4111.5385742188,4105.2563476563,4107.1796875,4098.8461914063,4100.0,4111.0258789063,4134.4873046875,4080.7692871094,4121.6665039063,4111.1538085938,2476.0,33026.0
5269,4118.8461914063,4083.9743652344,4099.615234375,4077.1794433594,4100.0,4103.58984375,4108.0771484375,4098.8461914063,4100.2563476563,4110.5126953125,4132.6923828125,4082.6923828125,4120.384765625,4111.794921875,2477.0,33026.0
5270,4130.2563476563,4093.4614257813,4112.5639648438,4088.58984375,4104.615234375,4107.9487304688,4118.58984375,4117.0512695313,4124.7436523438,4125.1284179688,4145.5126953125,4099.7436523438,4135.0,4131.5385742188,2478.0,33026.0
5271,4131.5385742188,4091.0256347656,4117.4360351563,4091.0256347656,4112.4360351563,4112.0512695313,4123.4614257813,4129.2309570313,4131.2822265625,4131.794921875,4157.0512695313,4110.1284179688,4142.9487304688,4141.1538085938,2479.0,33026.0
5272,4129.7436523438,4092.8205566406,4113.0771484375,4086.41015625,4100.6411132813,4106.0258789063,4120.6411132813,4122.1796875,4117.4360351563,4124.3588867188,4154.2309570313,4103.205078125,4135.8974609375,4135.2563476563,2480.0,33026.0
5273,4133.8461914063,4105.1284179688,4118.4614257813,4092.1794433594,4099.7436523438,4108.58984375,4122.0512695313,4114.2309570313,4116.9228515625,4121.794921875,4151.0258789063,4102.9487304688,4135.384765625,4138.4614257813,2481.0,33026.0
5274,4135.0,4103.0771484375,4124.8715820313,4098.7177734375,4113.0771484375,4117.9487304688,4119.1025390625,4112.8203125,4121.9228515625,4125.5126953125,4150.5126953125,4109.4873046875,4136.794921875,4138.3334960938,2482.0,33026.0
5275,4129.3588867188,4091.2819824219,4117.5639648438,4090.7692871094,4114.1025390625,4115.1284179688,4113.7177734375,4109.8715820313,4113.58984375,4122.4360351563,4137.9487304688,4097.9487304688,4126.5385742188,4125.5126953125,2483.0,33026.0
5276,4123.58984375,4090.6411132813,4109.8715820313,4082.1794433594,4107.3076171875,4108.58984375,4116.0258789063,4108.7177734375,4104.615234375,4116.41015625,4124.8715820313,4083.58984375,4117.5639648438,4121.794921875,2484.0,33026.0
5277,4125.8974609375,4094.4870605469,4115.8974609375,4086.794921875,4105.7690429688,4108.3334960938,4116.2822265625,4109.3588867188,4111.6665039063,4116.0258789063,4126.794921875,4088.58984375,4119.7436523438,4127.1796875,2485.0,33026.0
5278,4127.4360351563,4093.205078125,4114.8715820313,4090.0,4106.9228515625,4106.5385742188,4112.5639648438,4112.0512695313,4119.4873046875,4119.7436523438,4127.4360351563,4093.3332519531,4120.5126953125,4125.384765625,2486.0,33026.0
5279,4127.4360351563,4091.6667480469,4108.58984375,4084.2307128906,4107.9487304688,4105.384765625,4113.0771484375,4119.7436523438,4115.6411132813,4122.8203125,4129.8715820313,4087.9487304688,4121.5385742188,4124.4873046875,2487.0,33026.0
5280,4131.2822265625,4090.8974609375,4111.794921875,4083.0769042969,4101.5385742188,4108.3334960938,4113.3334960938,4119.2309570313,4110.7690429688,4121.0258789063,4135.7690429688,4088.7180175781,4124.615234375,4128.7177734375,2488.0,33026.0
5281,4134.2309570313,4092.8205566406,4111.2822265625,4087.6923828125,4094.2307128906,4105.6411132813,4107.5639648438,4106.794921875,4103.205078125,4111.0258789063,4129.7436523438,4092.4357910156,4118.3334960938,4124.2309570313,2489.0,33026.0
5282,4132.8203125,4100.5126953125,4115.384765625,4089.8718261719,4102.9487304688,4104.615234375,4104.7436523438,4100.7690429688,4091.794921875,4104.2309570313,4121.41015625,4091.9230957031,4109.615234375,4119.4873046875,2490.0,33026.0
5283,4130.0,4103.58984375,4125.2563476563,4095.8974609375,4113.58984375,4110.8974609375,4109.8715820313,4105.5126953125,4094.3588867188,4106.5385742188,4123.205078125,4090.8974609375,4110.8974609375,4123.8461914063,2491.0,33026.0
5284,4133.205078125,4102.3076171875,4128.205078125,4104.3588867188,4110.7690429688,4112.5639648438,4113.0771484375,4108.8461914063,4107.3076171875,4112.0512695313,4127.5639648438,4096.6665039063,4118.3334960938,4124.2309570313,2492.0,33026.0
5285,4135.2563476563,4104.1025390625,4128.9741210938,4103.4614257813,4108.3334960938,4107.5639648438,4109.2309570313,4106.41015625,4107.9487304688,4114.7436523438,4127.8203125,4105.384765625,4121.794921875,4123.58984375,2493.0,33026.0
5286,4137.4360351563,4109.2309570313,4130.6411132813,4098.9741210938,4109.1025390625,4104.615234375,4104.7436523438,4106.794921875,4108.205078125,4117.0512695313,4128.205078125,4109.7436523438,4122.8203125,4132.8203125,2494.0,33026.0
5287,4147.6923828125,4112.0512695313,4130.0,4099.4873046875,4102.4360351563,4105.0,4107.4360351563,4116.9228515625,4120.384765625,4121.0258789063,4127.9487304688,4112.6923828125,4125.5126953125,4138.9741210938,2495.0,33026.0
5288,4149.7436523438,4110.0,4127.8203125,4099.7436523438,4102.0512695313,4105.5126953125,4116.2822265625,4124.2309570313,4122.3076171875,4125.384765625,4128.58984375,4112.4360351563,4128.3334960938,4138.8461914063,2496.0,33026.0
5289,4141.2822265625,4105.384765625,4124.2309570313,4097.5639648438,4109.3588867188,4108.205078125,4121.0258789063,4116.0258789063,4108.9741210938,4119.615234375,4127.8203125,4107.1796875,4126.5385742188,4136.9228515625,2497.0,33026.0
5290,4136.9228515625,4099.4873046875,4115.0,4094.2307128906,4109.4873046875,4110.7690429688,4114.3588867188,4105.5126953125,4102.5639648438,4108.58984375,4120.5126953125,4104.1025390625,4115.7690429688,4123.3334960938,2498.0,33026.0
5291,4131.9228515625,4094.1025390625,4108.0771484375,4089.1025390625,4103.0771484375,4108.3334960938,4107.6923828125,4101.2822265625,4103.0771484375,4104.3588867188,4108.7177734375,4099.7436523438,4106.5385742188,4105.6411132813,2499.0,33026.0
5292,4123.9741210938,4089.6154785156,4108.8461914063,4086.6667480469,4104.3588867188,4107.0512695313,4110.5126953125,4096.794921875,4097.5639648438,4103.4614257813,4096.9228515625,4087.4357910156,4105.0,4100.384765625,2500.0,33026.0
5293,4121.41015625,4088.58984375,4111.1538085938,4086.794921875,4111.794921875,4112.6923828125,4115.0,4096.794921875,4095.6411132813,4104.1025390625,4096.0258789063,4079.7436523438,4104.8715820313,4102.3076171875,2501.0,33026.0
5294,4126.5385742188,4091.0256347656,4113.58984375,4089.2307128906,4104.2309570313,4114.3588867188,4116.5385742188,4105.8974609375,4102.4360351563,4106.2822265625,4105.1284179688,4088.7180175781,4108.4614257813,4108.0771484375,2502.0,33026.0
5295,4131.1538085938,4093.3332519531,4114.3588867188,4091.1538085938,4095.7692871094,4107.9487304688,4120.1284179688,4116.0258789063,4113.9741210938,4112.6923828125,4115.2563476563,4107.9487304688,4120.2563476563,4120.1284179688,2503.0,33026.0
5296,4130.0,4092.9487304688,4117.6923828125,4088.8461914063,4101.6665039063,4110.7690429688,4120.5126953125,4122.8203125,4121.9228515625,4123.205078125,4122.6923828125,4122.1796875,4127.1796875,4126.794921875,2504.0,33026.0
5297,4134.8715820313,4096.5385742188,4125.7690429688,4090.0,4111.5385742188,4120.0,4121.0258789063,4126.794921875,4124.3588867188,4126.1538085938,4124.8715820313,4123.205078125,4123.9741210938,4126.1538085938,2505.0,33026.0
5298,4142.1796875,4105.8974609375,4123.4614257813,4094.2307128906,4111.2822265625,4117.4360351563,4123.8461914063,4127.9487304688,4124.2309570313,4122.3076171875,4124.2309570313,4123.4614257813,4125.0,4126.794921875,2506.0,33026.0
5299,4138.7177734375,4109.3588867188,4117.8203125,4093.7180175781,4106.6665039063,4108.0771484375,4120.2563476563,4125.1284179688,4117.4360351563,4121.9228515625,4123.0771484375,4128.205078125,4126.5385742188,4125.2563476563,2507.0,33026.0
5300,4131.5385742188,4107.8203125,4123.0771484375,4095.2563476563,4109.1025390625,4108.4614257813,4111.6665039063,4120.7690429688,4110.2563476563,4121.6665039063,4119.8715820313,4125.7690429688,4121.1538085938,4120.0,2508.0,33026.0
5301,4132.4360351563,4107.8203125,4126.0258789063,4104.8715820313,4107.5639648438,4108.8461914063,4105.8974609375,4119.4873046875,4112.6923828125,4120.7690429688,4120.5126953125,4120.6411132813,4120.8974609375,4120.5126953125,2509.0,33026.0
5302,4138.205078125,4109.1025390625,4127.1796875,4108.8461914063,4103.4614257813,4106.1538085938,4109.2309570313,4119.2309570313,4113.8461914063,4120.8974609375,4123.58984375,4122.8203125,4125.7690429688,4125.0,2510.0,33026.0
5303,4133.3334960938,4107.9487304688,4124.4873046875,4099.3588867188,4107.3076171875,4110.2563476563,4118.58984375,4118.9741210938,4108.58984375,4115.384765625,4116.41015625,4122.0512695313,4118.7177734375,4118.3334960938,2511.0,33026.0
5304,4125.6411132813,4100.5126953125,4110.2563476563,4087.1794433594,4111.1538085938,4111.794921875,4122.6923828125,4122.3076171875,4108.7177734375,4108.4614257813,4105.5126953125,4110.384765625,4108.4614257813,4105.384765625,2512.0,33026.0
5305,4122.8203125,4090.2563476563,4105.5126953125,4083.0769042969,4103.3334960938,4108.7177734375,4122.6923828125,4125.1284179688,4110.5126953125,4104.8715820313,4102.3076171875,4098.58984375,4108.3334960938,4102.5639648438,2513.0,33026.0
5306,4121.1538085938,4090.6411132813,4116.1538085938,4087.4357910156,4100.2563476563,4112.3076171875,4125.1284179688,4123.58984375,4111.0258789063,4107.5639648438,4106.41015625,4098.7177734375,4113.4614257813,4105.6411132813,2514.0,33026.0
5307,4123.0771484375,4099.8715820313,4116.2822265625,4090.7692871094,4108.9741210938,4115.2563476563,4125.2563476563,4121.794921875,4116.5385742188,4117.9487304688,4110.384765625,4110.1284179688,4119.3588867188,4110.384765625,2515.0,33026.0
5308,4122.5639648438,4104.2309570313,4111.41015625,4089.7436523438,4104.7436523438,4113.8461914063,4121.2822265625,4123.3334960938,4120.2563476563,4123.7177734375,4110.8974609375,4121.2822265625,4123.205078125,4117.4360351563,2516.0,33026.0
5309,4120.7690429688,4107.1796875,4118.7177734375,4096.1538085938,4101.2822265625,4119.3588867188,4124.4873046875,4123.8461914063,4121.0258789063,4122.1796875,4114.615234375,4119.615234375,4122.5639648438,4118.58984375,2517.0,33026.0
5310,4123.0771484375,4105.8974609375,4123.9741210938,4101.41015625,4113.8461914063,4122.4360351563,4124.8715820313,4117.3076171875,4119.7436523438,4119.7436523438,4116.2822265625,4109.2309570313,4120.8974609375,4113.205078125,2518.0,33026.0
5311,4122.0512695313,4098.3334960938,4117.4360351563,4094.6154785156,4119.3588867188,4113.205078125,4115.8974609375,4108.9741210938,4112.6923828125,4115.7690429688,4111.5385742188,4105.2563476563,4120.1284179688,4115.6411132813,2519.0,33026.0
5312,4121.9228515625,4100.0,4117.3076171875,4093.58984375,4109.615234375,4108.0771484375,4112.3076171875,4106.41015625,4106.0258789063,4108.58984375,4107.3076171875,4104.2309570313,4115.5126953125,4121.41015625,2520.0,33026.0
5313,4126.9228515625,4108.205078125,4121.794921875,4103.205078125,4107.0512695313,4109.7436523438,4111.9228515625,4104.7436523438,4104.4873046875,4107.3076171875,4112.1796875,4101.6665039063,4114.615234375,4120.1284179688,2521.0,33026.0
5314,4129.7436523438,4110.7690429688,4121.2822265625,4106.794921875,4111.1538085938,4105.8974609375,4105.5126953125,4100.6411132813,4103.58984375,4110.384765625,4119.1025390625,4104.3588867188,4121.1538085938,4121.1538085938,2522.0,33026.0
5315,4131.1538085938,4111.5385742188,4121.0258789063,4103.205078125,4106.1538085938,4105.5126953125,4109.4873046875,4107.3076171875,4110.2563476563,4112.9487304688,4119.4873046875,4105.0,4123.0771484375,4124.3588867188,2523.0,33026.0
5316,4127.5639648438,4112.9487304688,4121.9228515625,4103.3334960938,4106.6665039063,4113.58984375,4122.1796875,4120.8974609375,4123.9741210938,4119.1025390625,4122.6923828125,4100.8974609375,4123.7177734375,4123.58984375,2524.0,33026.0
5317,4122.0512695313,4108.0771484375,4122.5639648438,4105.5126953125,4117.4360351563,4119.3588867188,4123.3334960938,4123.8461914063,4126.6665039063,4125.2563476563,4126.0258789063,4105.7690429688,4126.5385742188,4127.9487304688,2525.0,33026.0
5318,4125.5126953125,4105.7690429688,4123.7177734375,4105.0,4121.2822265625,4122.3076171875,4123.205078125,4120.1284179688,4120.5126953125,4124.615234375,4126.0258789063,4106.41015625,4124.8715820313,4134.8715820313,2526.0,33026.0
5319,4132.4360351563,4112.1796875,4128.205078125,4106.2822265625,4117.4360351563,4124.4873046875,4128.9741210938,4120.6411132813,4121.5385742188,4123.7177734375,4128.58984375,4098.8461914063,4123.0771484375,4137.4360351563,2527.0,33026.0
5320,4134.2309570313,4111.9228515625,4129.2309570313,4107.9487304688,4113.4614257813,4121.6665039063,4127.6923828125,4124.2309570313,4124.7436523438,4123.3334960938,4130.8974609375,4100.8974609375,4124.1025390625,4138.205078125,2528.0,33026.0
5321,4129.7436523438,4105.384765625,4119.1025390625,4100.8974609375,4111.1538085938,4120.384765625,4125.5126953125,4123.58984375,4120.5126953125,4117.6923828125,4123.9741210938,4102.6923828125,4121.6665039063,4136.41015625,2529.0,33026.0
5322,4128.58984375,4105.384765625,4115.0,4094.6154785156,4110.6411132813,4123.7177734375,4128.3334960938,4119.8715820313,4119.615234375,4117.9487304688,4119.615234375,4095.0,4121.41015625,4133.7177734375,2530.0,33026.0
5323,4131.794921875,4109.615234375,4122.1796875,4102.4360351563,4108.3334960938,4117.0512695313,4126.1538085938,4120.7690429688,4124.3588867188,4123.205078125,4126.2822265625,4092.1794433594,4125.1284179688,4136.9228515625,2531.0,33026.0
5324,4130.1284179688,4108.0771484375,4122.1796875,4107.8203125,4105.7690429688,4109.3588867188,4123.0771484375,4121.41015625,4120.2563476563,4118.9741210938,4126.6665039063,4094.2307128906,4122.8203125,4139.8715820313,2532.0,33026.0
5325,4129.615234375,4105.6411132813,4117.1796875,4102.3076171875,4111.5385742188,4118.7177734375,4123.9741210938,4114.2309570313,4109.8715820313,4112.9487304688,4121.41015625,4092.5642089844,4118.7177734375,4136.9228515625,2533.0,33026.0
5326,4131.0258789063,4108.58984375,4121.0258789063,4102.4360351563,4116.1538085938,4124.3588867188,4122.9487304688,4108.0771484375,4108.205078125,4116.5385742188,4124.2309570313,4093.4614257813,4121.2822265625,4138.3334960938,2534.0,33026.0
5327,4129.615234375,4108.58984375,4120.2563476563,4106.1538085938,4108.7177734375,4111.0258789063,4120.384765625,4108.205078125,4111.2822265625,4116.6665039063,4127.9487304688,4093.9743652344,4121.794921875,4136.9228515625,2535.0,33026.0
5328,4126.794921875,4105.2563476563,4115.5126953125,4101.41015625,4103.3334960938,4102.8203125,4120.5126953125,4110.5126953125,4106.0258789063,4107.4360351563,4123.8461914063,4089.3588867188,4117.8203125,4125.1284179688,2536.0,33026.0
5329,4126.5385742188,4104.1025390625,4117.4360351563,4101.0258789063,4106.41015625,4115.1284179688,4125.384765625,4117.5639648438,4105.1284179688,4107.3076171875,4119.1025390625,4098.205078125,4120.2563476563,4123.8461914063,2537.0,33026.0
5330,4128.8461914063,4106.1538085938,4120.8974609375,4106.2822265625,4109.7436523438,4123.3334960938,4128.7177734375,4125.7690429688,4116.794921875,4118.3334960938,4125.0,4116.6665039063,4124.3588867188,4133.7177734375,2538.0,33026.0
5331,4127.1796875,4109.1025390625,4118.8461914063,4104.3588867188,4107.4360351563,4115.8974609375,4126.2822265625,4128.58984375,4124.2309570313,4124.4873046875,4135.5126953125,4121.1538085938,4126.794921875,4138.205078125,2539.0,33026.0
5332,4128.205078125,4111.6665039063,4119.3588867188,4104.1025390625,4104.7436523438,4110.0,4123.4614257813,4129.4873046875,4123.7177734375,4124.7436523438,4139.8715820313,4119.8715820313,4133.7177734375,4138.0771484375,2540.0,33026.0
5333,4133.4614257813,4111.5385742188,4123.4614257813,4106.6665039063,4109.615234375,4113.3334960938,4124.1025390625,4127.4360351563,4123.7177734375,4125.7690429688,4136.2822265625,4121.41015625,4135.384765625,4139.7436523438,2541.0,33026.0
5334,4132.3076171875,4107.9487304688,4118.7177734375,4099.2309570313,4113.8461914063,4116.9228515625,4124.4873046875,4121.5385742188,4117.6923828125,4120.6411132813,4128.7177734375,4114.1025390625,4126.0258789063,4138.205078125,2542.0,33026.0
5335,4129.1025390625,4104.2309570313,4114.615234375,4094.6154785156,4107.9487304688,4111.41015625,4123.0771484375,4119.8715820313,4109.7436523438,4113.9741210938,4124.615234375,4099.8715820313,4122.0512695313,4135.7690429688,2543.0,33026.0
5336,4132.3076171875,4106.1538085938,4119.8715820313,4104.3588867188,4104.8715820313,4111.2822265625,4125.7690429688,4125.6411132813,4117.4360351563,4121.5385742188,4128.0771484375,4094.3588867188,4128.8461914063,4139.615234375,2544.0,33026.0
5337,4138.205078125,4114.3588867188,4123.58984375,4109.8715820313,4112.6923828125,4121.794921875,4128.4614257813,4129.1025390625,4121.794921875,4123.9741210938,4129.7436523438,4093.8461914063,4129.7436523438,4142.3076171875,2545.0,33026.0
5338,4136.2822265625,4121.1538085938,4121.2822265625,4106.5385742188,4112.8203125,4119.2309570313,4123.3334960938,4121.9228515625,4106.41015625,4112.3076171875,4123.9741210938,4092.5642089844,4123.4614257813,4139.8715820313,2546.0,33026.0
5339,4128.8461914063,4122.8203125,4119.2309570313,4108.3334960938,4104.2309570313,4110.5126953125,4122.4360351563,4117.8203125,4102.3076171875,4111.9228515625,4122.6923828125,4100.0,4121.6665039063,4140.8974609375,2547.0,33026.0
5340,4130.384765625,4123.8461914063,4124.2309570313,4111.41015625,4110.1284179688,4119.3588867188,4130.1284179688,4124.3588867188,4117.1796875,4124.615234375,4126.6665039063,4108.9741210938,4125.5126953125,4146.1538085938,2548.0,33026.0
5341,4130.5126953125,4123.205078125,4124.615234375,4109.2309570313,4119.1025390625,4123.9741210938,4126.9228515625,4124.2309570313,4117.5639648438,4123.0771484375,4124.7436523438,4104.615234375,4124.4873046875,4145.5126953125,2549.0,33026.0
5342,4125.6411132813,4121.1538085938,4115.1284179688,4108.7177734375,4117.1796875,4113.9741210938,4119.1025390625,4114.1025390625,4105.5126953125,4110.384765625,4121.1538085938,4099.4873046875,4119.8715820313,4139.2309570313,2550.0,33026.0
5343,4129.7436523438,4120.5126953125,4111.9228515625,4109.3588867188,4113.4614257813,4117.8203125,4130.384765625,4117.5639648438,4109.2309570313,4112.5639648438,4122.6923828125,4114.1025390625,4126.9228515625,4139.1025390625,2551.0,33026.0
