Time128Hz,Epoch,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId,EventDate,EventDuration,ID_Chunk_Number,ID_Chunk
29.171875,116,4102.8203125,4136.1538085938,4148.9741210938,4090.2563476563,4088.7180175781,4103.7177734375,4075.3845214844,4102.6923828125,4094.4870605469,4077.6923828125,4095.7692871094,4027.8205566406,4069.3588867188,4151.41015625,33026,0.0,0.0,2.0,127.0
29.1796875,116,4103.3334960938,4133.4614257813,4157.9487304688,4093.0769042969,4098.9741210938,4103.58984375,4075.8974609375,4105.7690429688,4105.384765625,4087.3076171875,4109.2309570313,4046.0256347656,4081.0256347656,4154.1025390625,33026,0.0,0.0,2.0,128.0
29.1875,116,4104.1025390625,4130.2563476563,4153.7177734375,4089.6154785156,4094.1025390625,4109.8715820313,4085.0,4103.0771484375,4102.8203125,4084.1025390625,4104.2309570313,4060.1281738281,4079.1025390625,4150.6411132813,33026,0.0,0.0,2.0,128.0
29.1953125,116,4105.7690429688,4134.4873046875,4151.5385742188,4093.0769042969,4097.9487304688,4110.7690429688,4086.2819824219,4099.2309570313,4096.2822265625,4078.4614257813,4093.9743652344,4060.7692871094,4075.5129394531,4152.5639648438,33026,0.0,0.0,2.0,128.0
29.203125,116,4108.4614257813,4138.9741210938,4154.7436523438,4095.7692871094,4107.8203125,4108.7177734375,4080.0,4100.0,4096.5385742188,4080.8974609375,4102.3076171875,4060.3845214844,4076.6667480469,4156.41015625,33026,0.0,0.0,2.0,128.0
29.2109375,116,4105.6411132813,4137.5639648438,4153.4614257813,4092.0512695313,4099.4873046875,4106.794921875,4075.1281738281,4100.1284179688,4095.1281738281,4081.1538085938,4108.8461914063,4062.8205566406,4079.3588867188,4155.384765625,33026,0.0,0.0,2.0,129.0
29.21875,116,4105.8974609375,4134.1025390625,4148.9741210938,4089.6154785156,4095.0,4106.794921875,4074.1025390625,4098.4614257813,4094.3588867188,4080.1281738281,4108.9741210938,4068.0769042969,4084.3588867188,4156.41015625,33026,0.0,0.0,2.0,129.0
29.2265625,116,4110.384765625,4134.8715820313,4149.1025390625,4095.6411132813,4110.1284179688,4108.8461914063,4075.5129394531,4106.2822265625,4106.794921875,4089.4870605469,4118.7177734375,4074.4870605469,4092.8205566406,4167.5639648438,33026,0.0,0.0,2.0,129.0
29.234375,116,4111.5385742188,4137.4360351563,4153.205078125,4096.794921875,4109.3588867188,4108.0771484375,4073.0769042969,4112.4360351563,4108.58984375,4094.8718261719,4118.7177734375,4066.794921875,4094.7436523438,4172.5639648438,33026,0.0,0.0,2.0,129.0
29.2421875,116,4108.8461914063,4138.3334960938,4154.4873046875,4094.2307128906,4092.5642089844,4106.0258789063,4068.7180175781,4104.615234375,4091.0256347656,4084.2307128906,4103.58984375,4051.9230957031,4088.4614257813,4161.5385742188,33026,0.0,0.0,2.0,130.0
29.25,117,4110.6411132813,4138.9741210938,4153.8461914063,4102.1796875,4100.0,4107.6923828125,4067.6923828125,4097.6923828125,4087.9487304688,4074.7436523438,4103.3334960938,4062.4357910156,4089.3588867188,4156.6665039063,33026,0.0,0.0,2.0,130.0
29.2578125,117,4113.3334960938,4137.5639648438,4156.6665039063,4107.9487304688,4110.7690429688,4104.3588867188,4063.0769042969,4097.6923828125,4093.4614257813,4076.41015625,4109.7436523438,4073.4614257813,4093.4614257813,4161.1538085938,33026,0.0,0.0,2.0,130.0
29.265625,117,4109.3588867188,4133.205078125,4151.9228515625,4104.8715820313,4105.5126953125,4096.794921875,4057.4357910156,4098.4614257813,4083.58984375,4077.3076171875,4102.6923828125,4056.0256347656,4090.7692871094,4157.9487304688,33026,0.0,0.0,2.0,130.0
29.2734375,117,4113.7177734375,4136.5385742188,4142.8203125,4106.5385742188,4106.5385742188,4099.2309570313,4059.7436523438,4098.4614257813,4077.0512695313,4073.7180175781,4099.4873046875,4048.8461914063,4090.3845214844,4154.1025390625,33026,0.0,0.0,2.0,131.0
29.28125,117,4118.3334960938,4142.9487304688,4146.1538085938,4105.8974609375,4104.7436523438,4106.1538085938,4064.1025390625,4096.0258789063,4084.2307128906,4077.6923828125,4106.5385742188,4063.4614257813,4093.58984375,4157.6923828125,33026,0.0,0.0,2.0,131.0
29.2890625,117,4110.384765625,4133.9741210938,4146.1538085938,4093.0769042969,4092.1794433594,4105.384765625,4063.8461914063,4098.4614257813,4090.6411132813,4088.0769042969,4107.3076171875,4070.7692871094,4094.3588867188,4154.1025390625,33026,0.0,0.0,2.0,131.0
29.296875,117,4108.7177734375,4120.7690429688,4140.7690429688,4089.7436523438,4095.1281738281,4103.9741210938,4063.3332519531,4104.3588867188,4090.8974609375,4089.4870605469,4105.384765625,4074.7436523438,4097.1796875,4149.1025390625,33026,0.0,0.0,2.0,131.0
29.3046875,117,4115.7690429688,4123.4614257813,4148.4614257813,4101.41015625,4107.6923828125,4103.4614257813,4062.4357910156,4109.4873046875,4097.5639648438,4090.7692871094,4115.384765625,4078.8461914063,4106.41015625,4162.0512695313,33026,0.0,0.0,2.0,132.0
29.3125,117,4117.4360351563,4130.1284179688,4156.6665039063,4104.615234375,4107.1796875,4107.0512695313,4066.41015625,4112.3076171875,4104.2309570313,4093.4614257813,4119.615234375,4078.205078125,4108.58984375,4175.1284179688,33026,0.0,0.0,2.0,132.0
29.3203125,117,4111.9228515625,4126.2822265625,4150.0,4095.8974609375,4106.41015625,4112.3076171875,4068.0769042969,4102.1796875,4092.3076171875,4085.3845214844,4108.205078125,4083.205078125,4102.9487304688,4168.3334960938,33026,0.0,0.0,2.0,132.0
29.328125,117,4107.9487304688,4120.6411132813,4141.2822265625,4090.5129394531,4109.7436523438,4105.1284179688,4059.2307128906,4094.3588867188,4081.794921875,4081.41015625,4103.3334960938,4091.794921875,4104.1025390625,4160.7690429688,33026,0.0,0.0,2.0,132.0
29.3359375,117,4115.1284179688,4121.6665039063,4139.7436523438,4092.3076171875,4107.1796875,4097.0512695313,4052.4357910156,4108.8461914063,4093.58984375,4091.1538085938,4109.3588867188,4098.3334960938,4111.9228515625,4166.41015625,33026,0.0,0.0,2.0,133.0
29.34375,117,4120.6411132813,4125.384765625,4137.9487304688,4093.7180175781,4106.2822265625,4103.0771484375,4052.5642089844,4123.58984375,4103.9741210938,4094.8718261719,4110.0,4110.8974609375,4112.0512695313,4172.5639648438,33026,0.0,0.0,2.0,133.0
29.3515625,117,4116.41015625,4126.794921875,4137.5639648438,4093.4614257813,4109.1025390625,4109.8715820313,4052.3076171875,4117.1796875,4098.8461914063,4092.0512695313,4108.205078125,4116.5385742188,4112.1796875,4169.615234375,33026,0.0,0.0,2.0,133.0
29.359375,117,4112.0512695313,4122.6923828125,4143.205078125,4090.7692871094,4103.9741210938,4106.6665039063,4050.5129394531,4103.205078125,4089.7436523438,4090.0,4111.41015625,4103.4614257813,4118.9741210938,4161.41015625,33026,0.0,0.0,2.0,133.0
29.3671875,117,4110.2563476563,4119.7436523438,4144.2309570313,4090.0,4098.9741210938,4106.1538085938,4051.6667480469,4099.2309570313,4086.794921875,4088.58984375,4110.5126953125,4088.205078125,4119.3588867188,4156.9228515625,33026,0.0,0.0,2.0,134.0
29.375,117,4113.58984375,4125.7690429688,4142.5639648438,4101.41015625,4110.1284179688,4115.1284179688,4056.41015625,4109.4873046875,4096.9228515625,4097.4360351563,4114.2309570313,4086.794921875,4118.3334960938,4160.1284179688,33026,0.0,0.0,2.0,134.0
29.3828125,117,4113.58984375,4128.9741210938,4146.6665039063,4109.4873046875,4125.0,4121.6665039063,4061.1538085938,4121.6665039063,4110.7690429688,4105.7690429688,4123.8461914063,4091.1538085938,4123.8461914063,4161.0258789063,33026,0.0,0.0,2.0,134.0
29.390625,117,4111.1538085938,4124.8715820313,4147.3076171875,4102.1796875,4118.205078125,4117.1796875,4058.0769042969,4122.4360351563,4110.5126953125,4102.5639648438,4127.5639648438,4095.0,4126.41015625,4156.6665039063,33026,0.0,0.0,2.0,134.0
29.3984375,117,4112.5639648438,4122.3076171875,4140.2563476563,4094.7436523438,4107.4360351563,4110.5126953125,4051.9230957031,4114.3588867188,4104.7436523438,4096.9228515625,4117.9487304688,4088.3332519531,4118.9741210938,4153.9741210938,33026,0.0,0.0,2.0,135.0
29.40625,117,4112.6923828125,4121.9228515625,4135.8974609375,4095.8974609375,4113.205078125,4111.794921875,4050.8974609375,4110.0,4106.6665039063,4096.6665039063,4111.794921875,4078.0769042969,4115.7690429688,4153.8461914063,33026,0.0,0.0,2.0,135.0
29.4140625,117,4115.7690429688,4120.1284179688,4135.1284179688,4095.1281738281,4100.7690429688,4107.9487304688,4050.8974609375,4113.9741210938,4108.0771484375,4100.6411132813,4120.7690429688,4087.1794433594,4121.794921875,4156.41015625,33026,0.0,0.0,2.0,135.0
29.421875,117,4118.9741210938,4120.384765625,4136.0258789063,4093.58984375,4087.4357910156,4107.1796875,4055.3845214844,4121.41015625,4108.3334960938,4103.4614257813,4124.615234375,4106.1538085938,4124.4873046875,4160.6411132813,33026,0.0,0.0,2.0,135.0
29.4296875,117,4119.1025390625,4120.7690429688,4137.4360351563,4093.0769042969,4111.2822265625,4119.3588867188,4060.8974609375,4125.0,4111.2822265625,4103.205078125,4115.6411132813,4103.58984375,4120.5126953125,4160.7690429688,33026,0.0,0.0,2.0,136.0
29.4375,117,4117.5639648438,4122.4360351563,4134.8715820313,4091.6667480469,4130.7690429688,4124.3588867188,4060.1281738281,4121.794921875,4113.0771484375,4104.7436523438,4107.6923828125,4087.1794433594,4113.4614257813,4155.0,33026,0.0,0.0,2.0,136.0
29.4453125,117,4115.0,4128.4614257813,4132.9487304688,4097.4360351563,4122.6923828125,4121.2822265625,4058.9743652344,4113.3334960938,4108.205078125,4101.9228515625,4108.58984375,4087.9487304688,4110.1284179688,4151.0258789063,33026,0.0,0.0,2.0,136.0
29.453125,117,4114.4873046875,4127.1796875,4140.6411132813,4100.8974609375,4121.794921875,4123.58984375,4058.58984375,4103.7177734375,4095.3845214844,4090.2563476563,4106.5385742188,4090.0,4112.4360351563,4151.9228515625,33026,0.0,0.0,2.0,136.0
29.4609375,117,4112.1796875,4120.2563476563,4142.5639648438,4096.1538085938,4117.6923828125,4121.2822265625,4052.5642089844,4103.3334960938,4094.4870605469,4092.3076171875,4108.58984375,4076.5385742188,4118.3334960938,4153.7177734375,33026,0.0,0.0,2.0,137.0
29.46875,117,4112.9487304688,4122.4360351563,4136.6665039063,4099.4873046875,4101.41015625,4110.8974609375,4050.2563476563,4120.0,4116.0258789063,4108.7177734375,4120.2563476563,4076.1538085938,4124.3588867188,4154.615234375,33026,0.0,0.0,2.0,137.0
29.4765625,117,4118.8461914063,4126.794921875,4138.7177734375,4108.4614257813,4111.1538085938,4114.1025390625,4059.3588867188,4134.2309570313,4130.2563476563,4112.9487304688,4123.9741210938,4088.3332519531,4127.9487304688,4155.8974609375,33026,0.0,0.0,2.0,137.0
29.484375,117,4117.1796875,4123.205078125,4138.4614257813,4103.7177734375,4121.9228515625,4120.7690429688,4062.3076171875,4128.8461914063,4118.205078125,4107.4360351563,4114.1025390625,4085.8974609375,4125.2563476563,4155.1284179688,33026,0.0,0.0,2.0,137.0
29.4921875,117,4113.3334960938,4119.7436523438,4130.7690429688,4094.7436523438,4111.5385742188,4115.6411132813,4052.0512695313,4118.8461914063,4105.5126953125,4105.8974609375,4107.0512695313,4081.41015625,4122.0512695313,4152.0512695313,33026,0.0,0.0,2.0,138.0
29.5,118,4113.7177734375,4118.0771484375,4132.1796875,4094.8718261719,4112.3076171875,4109.1025390625,4045.1281738281,4120.2563476563,4109.4873046875,4107.1796875,4116.1538085938,4092.0512695313,4126.2822265625,4152.1796875,33026,0.0,0.0,2.0,138.0
29.5078125,118,4113.4614257813,4108.0771484375,4132.1796875,4092.9487304688,4113.0771484375,4111.6665039063,4050.3845214844,4124.7436523438,4114.1025390625,4109.4873046875,4121.5385742188,4093.205078125,4130.384765625,4154.4873046875,33026,0.0,0.0,2.0,138.0
29.515625,118,4114.8715820313,4107.5639648438,4126.41015625,4090.1281738281,4100.8974609375,4115.8974609375,4057.8205566406,4121.41015625,4109.8715820313,4106.1538085938,4110.8974609375,4083.8461914063,4125.384765625,4151.0258789063,33026,0.0,0.0,2.0,138.0
29.5234375,118,4112.5639648438,4119.615234375,4127.4360351563,4091.0256347656,4102.8203125,4116.2822265625,4057.4357910156,4115.7690429688,4104.2309570313,4095.7692871094,4098.4614257813,4081.794921875,4115.7690429688,4142.6923828125,33026,0.0,0.0,2.0,139.0
29.53125,118,4109.2309570313,4115.384765625,4126.0258789063,4087.0512695313,4112.0512695313,4116.2822265625,4048.7180175781,4110.6411132813,4100.0,4086.9230957031,4086.1538085938,4077.1794433594,4104.8715820313,4136.41015625,33026,0.0,0.0,2.0,139.0
29.5390625,118,4111.6665039063,4104.615234375,4118.8461914063,4085.0,4113.4614257813,4120.7690429688,4048.4614257813,4108.7177734375,4093.7180175781,4081.2819824219,4072.1794433594,4073.4614257813,4096.9228515625,4135.0,33026,0.0,0.0,2.0,139.0
29.546875,118,4112.0512695313,4111.0258789063,4120.8974609375,4091.0256347656,4119.2309570313,4127.6923828125,4059.8718261719,4106.9228515625,4088.9743652344,4081.794921875,4076.41015625,4081.6667480469,4098.0771484375,4135.1284179688,33026,0.0,0.0,2.0,139.0
29.5546875,118,4109.3588867188,4112.1796875,4127.4360351563,4092.0512695313,4114.8715820313,4119.8715820313,4056.0256347656,4099.4873046875,4093.3332519531,4093.4614257813,4099.4873046875,4097.3076171875,4109.3588867188,4136.0258789063,33026,0.0,0.0,2.0,140.0
29.5625,118,4107.0512695313,4103.4614257813,4123.9741210938,4088.205078125,4103.3334960938,4105.0,4042.1794433594,4099.2309570313,4102.4360351563,4105.1284179688,4111.9228515625,4105.384765625,4122.3076171875,4137.1796875,33026,0.0,0.0,2.0,140.0
29.5703125,118,4110.2563476563,4106.794921875,4122.0512695313,4092.6923828125,4108.7177734375,4103.8461914063,4045.0,4107.1796875,4107.9487304688,4107.5639648438,4111.9228515625,4099.3588867188,4127.3076171875,4140.0,33026,0.0,0.0,2.0,140.0
29.578125,118,4113.205078125,4111.0258789063,4124.7436523438,4101.0258789063,4111.794921875,4111.794921875,4052.9487304688,4109.2309570313,4108.4614257813,4106.5385742188,4111.2822265625,4091.0256347656,4118.3334960938,4143.8461914063,33026,0.0,0.0,2.0,140.0
29.5859375,118,4110.0,4107.6923828125,4120.5126953125,4105.0,4108.0771484375,4114.2309570313,4052.1794433594,4108.0771484375,4110.5126953125,4108.8461914063,4109.2309570313,4091.9230957031,4111.9228515625,4143.0771484375,33026,0.0,0.0,2.0,141.0
29.59375,118,4110.384765625,4106.6665039063,4116.2822265625,4106.5385742188,4103.7177734375,4108.0771484375,4050.8974609375,4105.384765625,4109.615234375,4108.205078125,4108.4614257813,4095.2563476563,4116.41015625,4139.7436523438,33026,0.0,0.0,2.0,141.0
29.6015625,118,4109.4873046875,4105.6411132813,4118.0771484375,4104.1025390625,4093.4614257813,4106.1538085938,4049.7436523438,4100.2563476563,4098.58984375,4099.615234375,4108.7177734375,4087.4357910156,4116.5385742188,4137.5639648438,33026,0.0,0.0,2.0,141.0
29.609375,118,4107.9487304688,4105.7690429688,4122.5639648438,4102.1796875,4092.9487304688,4109.615234375,4049.7436523438,4101.794921875,4093.205078125,4093.9743652344,4108.7177734375,4079.4870605469,4111.9228515625,4137.5639648438,33026,0.0,0.0,2.0,141.0
29.6171875,118,4110.384765625,4108.205078125,4125.5126953125,4106.41015625,4107.8203125,4110.5126953125,4052.8205566406,4105.384765625,4096.5385742188,4095.0,4109.4873046875,4078.9743652344,4108.205078125,4135.1284179688,33026,0.0,0.0,2.0,142.0
29.625,118,4110.1284179688,4107.5639648438,4122.5639648438,4105.6411132813,4113.3334960938,4107.6923828125,4050.0,4099.3588867188,4093.8461914063,4091.9230957031,4104.4873046875,4077.1794433594,4108.205078125,4132.4360351563,33026,0.0,0.0,2.0,142.0
29.6328125,118,4110.0,4105.5126953125,4121.2822265625,4100.8974609375,4106.5385742188,4106.9228515625,4042.6923828125,4093.58984375,4088.4614257813,4088.9743652344,4095.5129394531,4075.2563476563,4106.794921875,4131.0258789063,33026,0.0,0.0,2.0,142.0
29.640625,118,4106.1538085938,4096.5385742188,4123.58984375,4100.5126953125,4100.6411132813,4106.6665039063,4045.7692871094,4093.0769042969,4088.8461914063,4089.4870605469,4090.5129394531,4076.5385742188,4100.384765625,4125.5126953125,33026,0.0,0.0,2.0,142.0
29.6484375,118,4100.5126953125,4086.1538085938,4115.2563476563,4104.1025390625,4102.0512695313,4107.3076171875,4056.1538085938,4093.9743652344,4092.0512695313,4090.1281738281,4090.6411132813,4073.3332519531,4099.4873046875,4127.8203125,33026,0.0,0.0,2.0,143.0
29.65625,118,4102.8203125,4095.2563476563,4110.384765625,4106.9228515625,4109.3588867188,4110.8974609375,4056.2819824219,4096.41015625,4099.1025390625,4097.1796875,4098.205078125,4067.4357910156,4105.384765625,4135.2563476563,33026,0.0,0.0,2.0,143.0
29.6640625,118,4106.1538085938,4105.1284179688,4114.8715820313,4102.0512695313,4110.2563476563,4108.3334960938,4045.5129394531,4097.6923828125,4110.2563476563,4109.1025390625,4108.9741210938,4076.794921875,4114.1025390625,4129.3588867188,33026,0.0,0.0,2.0,143.0
29.671875,118,4105.5126953125,4096.794921875,4115.384765625,4096.6665039063,4102.4360351563,4102.9487304688,4040.1281738281,4097.0512695313,4109.615234375,4108.58984375,4109.3588867188,4086.0256347656,4117.6923828125,4120.384765625,33026,0.0,0.0,2.0,143.0
29.6796875,118,4103.205078125,4092.3076171875,4111.6665039063,4101.9228515625,4097.8203125,4103.7177734375,4043.7180175781,4099.7436523438,4104.2309570313,4103.0771484375,4104.7436523438,4077.0512695313,4117.6923828125,4129.1025390625,33026,0.0,0.0,2.0,144.0
29.6875,118,4103.4614257813,4098.9741210938,4110.8974609375,4106.41015625,4096.6665039063,4102.8203125,4048.4614257813,4103.4614257813,4108.7177734375,4108.4614257813,4107.6923828125,4071.1538085938,4115.5126953125,4138.3334960938,33026,0.0,0.0,2.0,144.0
29.6953125,118,4106.794921875,4099.2309570313,4117.8203125,4102.3076171875,4101.9228515625,4103.0771484375,4055.1281738281,4101.1538085938,4109.3588867188,4110.384765625,4109.615234375,4078.7180175781,4112.5639648438,4134.3588867188,33026,0.0,0.0,2.0,144.0
29.703125,118,4106.1538085938,4094.1025390625,4119.1025390625,4100.2563476563,4111.2822265625,4109.4873046875,4061.6667480469,4100.0,4101.0258789063,4098.58984375,4102.5639648438,4074.7436523438,4111.2822265625,4137.1796875,33026,0.0,0.0,2.0,144.0
29.7109375,118,4104.615234375,4094.2307128906,4112.5639648438,4101.6665039063,4112.0512695313,4111.5385742188,4063.7180175781,4103.4614257813,4097.6923828125,4091.2819824219,4093.3332519531,4058.8461914063,4103.4614257813,4139.2309570313,33026,0.0,0.0,2.0,145.0
29.71875,118,4103.205078125,4096.2822265625,4107.5639648438,4097.0512695313,4107.5639648438,4107.9487304688,4059.8718261719,4101.794921875,4095.5129394531,4091.9230957031,4084.2307128906,4059.3588867188,4093.0769042969,4127.3076171875,33026,0.0,0.0,2.0,145.0
29.7265625,118,4100.384765625,4094.4870605469,4101.9228515625,4092.6923828125,4105.0,4102.6923828125,4051.0256347656,4091.794921875,4084.4870605469,4085.8974609375,4076.5385742188,4067.8205566406,4086.41015625,4120.0,33026,0.0,0.0,2.0,145.0
29.734375,118,4099.3588867188,4090.6411132813,4097.0512695313,4089.8718261719,4092.1794433594,4099.3588867188,4049.7436523438,4087.9487304688,4077.0512695313,4078.7180175781,4075.1281738281,4071.794921875,4089.6154785156,4129.615234375,33026,0.0,0.0,2.0,145.0
29.7421875,118,4099.2309570313,4091.1538085938,4097.5639648438,4088.58984375,4081.1538085938,4101.2822265625,4057.9487304688,4094.7436523438,4084.8718261719,4084.6154785156,4081.41015625,4078.58984375,4095.3845214844,4140.0,33026,0.0,0.0,2.0,146.0
29.75,119,4103.7177734375,4097.1796875,4105.384765625,4092.8205566406,4097.1796875,4108.58984375,4061.9230957031,4095.6411132813,4090.1281738281,4090.8974609375,4082.6923828125,4080.7692871094,4094.2307128906,4140.384765625,33026,0.0,0.0,2.0,146.0
29.7578125,119,4105.2563476563,4097.6923828125,4104.615234375,4094.8718261719,4110.1284179688,4108.8461914063,4063.4614257813,4093.9743652344,4088.3332519531,4089.7436523438,4080.5129394531,4080.8974609375,4097.1796875,4137.8203125,33026,0.0,0.0,2.0,146.0
29.765625,119,4101.2822265625,4092.5642089844,4096.1538085938,4089.4870605469,4101.2822265625,4103.8461914063,4071.794921875,4101.41015625,4095.2563476563,4091.9230957031,4084.6154785156,4087.8205566406,4103.8461914063,4141.2822265625,33026,0.0,0.0,2.0,146.0
29.7734375,119,4103.8461914063,4095.7692871094,4098.7177734375,4090.1281738281,4103.0771484375,4108.8461914063,4079.1025390625,4114.4873046875,4105.0,4100.8974609375,4095.2563476563,4093.9743652344,4109.4873046875,4151.6665039063,33026,0.0,0.0,2.0,147.0
29.78125,119,4108.9741210938,4104.7436523438,4107.3076171875,4100.8974609375,4108.8461914063,4111.9228515625,4077.5642089844,4121.6665039063,4111.1538085938,4109.2309570313,4105.6411132813,4101.9228515625,4112.4360351563,4160.2563476563,33026,0.0,0.0,2.0,147.0
29.7890625,119,4110.8974609375,4102.1796875,4110.384765625,4104.4873046875,4093.7180175781,4103.0771484375,4073.0769042969,4113.7177734375,4110.7690429688,4108.58984375,4104.2309570313,4111.41015625,4111.41015625,4159.615234375,33026,0.0,0.0,2.0,147.0
29.796875,119,4105.1284179688,4091.41015625,4105.1284179688,4096.2822265625,4086.6667480469,4098.205078125,4073.4614257813,4097.3076171875,4100.7690429688,4098.9741210938,4094.8718261719,4100.5126953125,4106.794921875,4154.4873046875,33026,0.0,0.0,2.0,147.0
29.8046875,119,4097.0512695313,4085.8974609375,4095.3845214844,4087.4357910156,4094.7436523438,4104.3588867188,4079.1025390625,4089.2307128906,4090.0,4092.0512695313,4090.8974609375,4082.9487304688,4102.1796875,4151.0258789063,33026,0.0,0.0,2.0,148.0
29.8125,119,4099.8715820313,4088.8461914063,4096.41015625,4088.8461914063,4099.8715820313,4108.58984375,4083.8461914063,4097.0512695313,4089.3588867188,4094.1025390625,4092.4357910156,4089.3588867188,4105.384765625,4155.384765625,33026,0.0,0.0,2.0,148.0
29.8203125,119,4100.384765625,4092.5642089844,4103.4614257813,4096.0258789063,4105.5126953125,4106.1538085938,4082.3076171875,4103.8461914063,4095.1281738281,4097.9487304688,4092.6923828125,4098.9741210938,4109.2309570313,4157.1796875,33026,0.0,0.0,2.0,148.0
29.828125,119,4093.4614257813,4085.0,4094.8718261719,4088.7180175781,4100.7690429688,4105.1284179688,4084.3588867188,4105.8974609375,4101.5385742188,4098.0771484375,4089.3588867188,4090.7692871094,4100.1284179688,4142.5639648438,33026,0.0,0.0,2.0,148.0
29.8359375,119,4093.7180175781,4078.3332519531,4085.2563476563,4082.3076171875,4099.615234375,4106.41015625,4093.3332519531,4110.384765625,4106.794921875,4097.0512695313,4087.6923828125,4083.9743652344,4095.0,4134.615234375,33026,0.0,0.0,2.0,149.0
29.84375,119,4099.1025390625,4092.5642089844,4098.3334960938,4095.3845214844,4108.4614257813,4106.9228515625,4090.2563476563,4103.58984375,4098.58984375,4094.1025390625,4086.9230957031,4094.7436523438,4106.5385742188,4148.8461914063,33026,0.0,0.0,2.0,149.0
29.8515625,119,4104.8715820313,4106.5385742188,4115.8974609375,4107.9487304688,4100.6411132813,4104.7436523438,4078.9743652344,4087.4357910156,4082.3076171875,4089.6154785156,4082.5642089844,4106.0258789063,4104.4873046875,4157.3076171875,33026,0.0,0.0,2.0,149.0
29.859375,119,4109.4873046875,4105.5126953125,4123.7177734375,4110.0,4093.8461914063,4101.0258789063,4079.4870605469,4086.5385742188,4078.4614257813,4089.3588867188,4076.41015625,4105.1284179688,4089.4870605469,4154.2309570313,33026,0.0,0.0,2.0,149.0
29.8671875,119,4111.794921875,4107.1796875,4131.0258789063,4120.0,4107.5639648438,4096.9228515625,4082.9487304688,4096.2822265625,4082.0512695313,4087.9487304688,4075.2563476563,4105.1284179688,4093.58984375,4155.2563476563,33026,0.0,0.0,2.0,150.0
29.875,119,4106.2822265625,4112.0512695313,4128.58984375,4125.8974609375,4106.2822265625,4090.6411132813,4077.6923828125,4090.8974609375,4076.2819824219,4077.6923828125,4061.794921875,4101.794921875,4090.1281738281,4144.8715820313,33026,0.0,0.0,2.0,150.0
29.8828125,119,4096.6665039063,4107.3076171875,4118.58984375,4121.1538085938,4084.1025390625,4086.6667480469,4075.6411132813,4080.1281738281,4069.1025390625,4070.5129394531,4037.6923828125,4092.8205566406,4067.6923828125,4123.205078125,33026,0.0,0.0,2.0,150.0
29.890625,119,4099.7436523438,4103.7177734375,4123.4614257813,4128.8461914063,4087.8205566406,4090.6411132813,4077.0512695313,4079.7436523438,4074.1025390625,4074.8718261719,4030.7692871094,4093.7180175781,4067.5642089844,4122.8203125,33026,0.0,0.0,2.0,150.0
29.8984375,119,4103.9741210938,4110.1284179688,4133.8461914063,4140.2563476563,4103.4614257813,4091.794921875,4072.9487304688,4077.9487304688,4074.2307128906,4074.4870605469,4030.1281738281,4095.2563476563,4076.41015625,4136.1538085938,33026,0.0,0.0,2.0,151.0
29.90625,119,4105.2563476563,4120.5126953125,4136.5385742188,4145.0,4096.0258789063,4090.3845214844,4077.5642089844,4073.3332519531,4056.6667480469,4061.0256347656,4018.4614257813,4091.1538085938,4064.8718261719,4137.4360351563,33026,0.0,0.0,2.0,151.0
29.9140625,119,4114.4873046875,4126.794921875,4144.3588867188,4153.7177734375,4088.9743652344,4097.1796875,4092.1794433594,4078.205078125,4048.205078125,4055.5129394531,4013.9743652344,4091.794921875,4060.6411132813,4139.615234375,33026,0.0,0.0,2.0,151.0
29.921875,119,4116.9228515625,4127.5639648438,4153.58984375,4158.8461914063,4103.9741210938,4100.8974609375,4094.7436523438,4089.6154785156,4063.3332519531,4066.794921875,4021.0256347656,4091.1538085938,4072.1794433594,4150.8974609375,33026,0.0,0.0,2.0,151.0
29.9296875,119,4111.2822265625,4128.8461914063,4151.6665039063,4156.5385742188,4112.6923828125,4097.5639648438,4089.1025390625,4092.9487304688,4077.6923828125,4079.6154785156,4027.1794433594,4090.0,4079.6154785156,4153.8461914063,33026,0.0,0.0,2.0,152.0
29.9375,119,4108.7177734375,4125.384765625,4143.205078125,4152.9487304688,4091.5385742188,4097.5639648438,4095.7692871094,4088.8461914063,4074.4870605469,4075.8974609375,4027.6923828125,4093.3332519531,4076.0256347656,4146.6665039063,33026,0.0,0.0,2.0,152.0
29.9453125,119,4106.1538085938,4123.58984375,4136.794921875,4148.4614257813,4088.205078125,4101.794921875,4108.4614257813,4090.0,4068.3332519531,4063.7180175781,4020.6411132813,4088.4614257813,4066.5385742188,4136.0258789063,33026,0.0,0.0,2.0,152.0
29.953125,119,4105.1284179688,4130.6411132813,4131.794921875,4146.41015625,4116.2822265625,4101.9228515625,4107.5639648438,4092.0512695313,4075.5129394531,4063.7180175781,4009.1025390625,4078.205078125,4061.2819824219,4123.205078125,33026,0.0,0.0,2.0,152.0
29.9609375,119,4107.4360351563,4130.5126953125,4130.7690429688,4149.7436523438,4124.2309570313,4099.2309570313,4102.3076171875,4093.8461914063,4088.3332519531,4074.3588867188,4014.2307128906,4081.2819824219,4071.2819824219,4122.5639648438,33026,0.0,0.0,2.0,153.0
29.96875,119,4109.2309570313,4119.4873046875,4136.41015625,4150.6411132813,4108.9741210938,4101.1538085938,4107.9487304688,4100.384765625,4092.5642089844,4080.1281738281,4032.9487304688,4095.6411132813,4085.5129394531,4136.6665039063,33026,0.0,0.0,2.0,153.0
