,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
11664,4141.5385742188,4122.9487304688,4130.7690429688,4118.205078125,4127.0512695313,4121.5385742188,4118.0771484375,4141.6665039063,4127.9487304688,4126.794921875,4120.384765625,4145.5126953125,4128.4614257813,4191.794921875
11665,4141.0258789063,4116.1538085938,4130.0,4112.6923828125,4122.6923828125,4124.1025390625,4124.3588867188,4151.6665039063,4142.8203125,4138.205078125,4123.8461914063,4152.6923828125,4133.3334960938,4193.58984375
11666,4126.1538085938,4107.3076171875,4115.8974609375,4101.2822265625,4119.1025390625,4121.5385742188,4124.2309570313,4146.0258789063,4142.4360351563,4135.1284179688,4125.384765625,4143.0771484375,4129.4873046875,4184.4873046875
11667,4117.8203125,4104.4873046875,4109.1025390625,4103.7177734375,4121.2822265625,4121.2822265625,4117.5639648438,4133.8461914063,4136.9228515625,4127.6923828125,4131.794921875,4128.58984375,4125.6411132813,4173.7177734375
11668,4118.7177734375,4106.9228515625,4114.4873046875,4109.615234375,4120.384765625,4118.8461914063,4107.1796875,4118.58984375,4128.3334960938,4123.9741210938,4135.7690429688,4123.9741210938,4125.5126953125,4165.0
11669,4124.8715820313,4116.794921875,4118.0771484375,4109.615234375,4122.8203125,4118.3334960938,4097.6923828125,4106.41015625,4113.58984375,4122.5639648438,4129.2309570313,4123.9741210938,4122.5639648438,4160.384765625
11670,4129.2309570313,4120.5126953125,4113.9741210938,4114.3588867188,4126.41015625,4120.0,4094.1025390625,4104.8715820313,4107.0512695313,4118.9741210938,4123.4614257813,4119.7436523438,4120.0,4153.7177734375
11671,4124.7436523438,4109.4873046875,4115.1284179688,4116.2822265625,4115.8974609375,4110.7690429688,4095.1281738281,4108.8461914063,4110.6411132813,4114.3588867188,4125.1284179688,4118.3334960938,4123.205078125,4150.6411132813
11672,4125.8974609375,4105.7690429688,4123.4614257813,4111.9228515625,4107.1796875,4103.0771484375,4098.9741210938,4109.2309570313,4104.4873046875,4109.3588867188,4122.6923828125,4122.3076171875,4123.7177734375,4159.615234375
11673,4133.7177734375,4116.5385742188,4123.7177734375,4109.3588867188,4117.8203125,4114.1025390625,4107.0512695313,4104.1025390625,4089.3588867188,4098.58984375,4110.2563476563,4123.7177734375,4113.58984375,4168.7177734375
11674,4138.3334960938,4121.0258789063,4123.0771484375,4110.1284179688,4125.7690429688,4121.41015625,4110.8974609375,4103.58984375,4085.7692871094,4091.794921875,4099.615234375,4119.615234375,4104.3588867188,4168.7177734375
11675,4137.0512695313,4120.384765625,4126.5385742188,4110.384765625,4120.0,4113.0771484375,4107.8203125,4113.3334960938,4096.2822265625,4101.1538085938,4109.2309570313,4121.1538085938,4113.58984375,4169.2309570313
11676,4131.0258789063,4122.6923828125,4122.9487304688,4110.2563476563,4119.3588867188,4114.4873046875,4106.5385742188,4124.3588867188,4114.3588867188,4119.3588867188,4131.1538085938,4124.3588867188,4128.205078125,4173.4614257813
11677,4126.2822265625,4117.8203125,4118.9741210938,4111.794921875,4122.9487304688,4122.4360351563,4107.8203125,4128.0771484375,4136.0258789063,4135.0,4141.41015625,4123.58984375,4134.2309570313,4173.9741210938
11678,4116.5385742188,4108.9741210938,4115.7690429688,4109.1025390625,4123.7177734375,4116.6665039063,4101.5385742188,4119.8715820313,4141.2822265625,4137.3076171875,4142.1796875,4124.3588867188,4136.0258789063,4164.3588867188
11679,4111.41015625,4106.1538085938,4109.1025390625,4107.3076171875,4119.4873046875,4106.5385742188,4092.3076171875,4108.4614257813,4125.6411132813,4126.6665039063,4141.0258789063,4123.9741210938,4131.6665039063,4156.41015625
11680,4121.0258789063,4106.1538085938,4108.205078125,4108.4614257813,4109.2309570313,4106.0258789063,4094.2307128906,4111.0258789063,4117.8203125,4121.0258789063,4139.2309570313,4135.5126953125,4126.41015625,4160.5126953125
11681,4127.9487304688,4108.8461914063,4115.6411132813,4110.1284179688,4111.41015625,4114.615234375,4107.3076171875,4124.615234375,4123.3334960938,4125.384765625,4135.8974609375,4159.1025390625,4127.6923828125,4171.41015625
11682,4129.3588867188,4119.8715820313,4124.615234375,4116.6665039063,4125.1284179688,4122.4360351563,4119.4873046875,4135.7690429688,4126.5385742188,4124.615234375,4130.8974609375,4175.0,4128.0771484375,4170.5126953125
11683,4128.8461914063,4124.4873046875,4126.5385742188,4122.3076171875,4126.5385742188,4122.4360351563,4123.0771484375,4137.8203125,4126.2822265625,4122.5639648438,4125.5126953125,4189.8715820313,4122.1796875,4159.4873046875
11684,4126.0258789063,4115.7690429688,4121.2822265625,4117.9487304688,4120.7690429688,4119.8715820313,4116.5385742188,4132.5639648438,4126.794921875,4126.0258789063,4123.58984375,4213.0771484375,4120.5126953125,4159.4873046875
11685,4122.9487304688,4110.8974609375,4117.4360351563,4107.1796875,4118.3334960938,4116.2822265625,4108.7177734375,4124.4873046875,4122.0512695313,4119.8715820313,4121.5385742188,4227.1796875,4122.6923828125,4167.6923828125
11686,4122.1796875,4115.2563476563,4115.2563476563,4106.5385742188,4111.41015625,4107.4360351563,4104.615234375,4119.4873046875,4116.0258789063,4110.0,4116.6665039063,4220.6411132813,4120.0,4169.1025390625
11687,4122.0512695313,4113.4614257813,4110.384765625,4110.6411132813,4105.5126953125,4103.9741210938,4097.0512695313,4113.58984375,4106.9228515625,4103.9741210938,4102.8203125,4187.4360351563,4107.9487304688,4158.7177734375
11688,4111.5385742188,4099.7436523438,4097.5639648438,4100.6411132813,4107.4360351563,4107.4360351563,4089.1025390625,4101.794921875,4088.4614257813,4090.7692871094,4075.3845214844,4133.4614257813,4090.8974609375,4137.5639648438
11689,4105.6411132813,4092.3076171875,4091.2819824219,4089.2307128906,4108.7177734375,4103.205078125,4090.1281738281,4093.9743652344,4078.9743652344,4081.5385742188,4064.1025390625,4102.9487304688,4085.2563476563,4123.0771484375
11690,4112.3076171875,4100.2563476563,4099.4873046875,4096.41015625,4104.1025390625,4099.1025390625,4091.5385742188,4097.5639648438,4089.2307128906,4091.9230957031,4086.1538085938,4118.205078125,4095.8974609375,4128.8461914063
11691,4115.1284179688,4110.384765625,4105.8974609375,4109.4873046875,4103.8461914063,4103.4614257813,4088.0769042969,4111.2822265625,4105.7690429688,4110.7690429688,4114.3588867188,4144.1025390625,4114.8715820313,4147.0512695313
11692,4117.6923828125,4108.205078125,4108.4614257813,4109.7436523438,4115.5126953125,4109.3588867188,4095.5129394531,4122.4360351563,4121.794921875,4125.5126953125,4131.2822265625,4154.1025390625,4132.5639648438,4159.7436523438
11693,4121.794921875,4104.8715820313,4114.4873046875,4107.6923828125,4120.8974609375,4111.6665039063,4109.1025390625,4128.4614257813,4137.3076171875,4138.0771484375,4147.3076171875,4157.3076171875,4141.2822265625,4168.0771484375
11694,4122.8203125,4116.794921875,4121.2822265625,4117.6923828125,4114.7436523438,4108.9741210938,4105.5126953125,4130.384765625,4142.6923828125,4144.4873046875,4159.3588867188,4162.6923828125,4143.58984375,4173.7177734375
11695,4121.1538085938,4123.9741210938,4124.7436523438,4123.4614257813,4111.9228515625,4106.6665039063,4093.8461914063,4124.1025390625,4134.7436523438,4137.5639648438,4155.384765625,4162.8203125,4143.3334960938,4167.0512695313
11696,4116.2822265625,4111.9228515625,4121.1538085938,4114.8715820313,4112.9487304688,4108.3334960938,4098.205078125,4120.384765625,4125.2563476563,4126.1538085938,4141.9228515625,4155.1284179688,4136.6665039063,4157.3076171875
11697,4114.4873046875,4102.6923828125,4112.0512695313,4107.1796875,4109.2309570313,4108.7177734375,4107.3076171875,4122.4360351563,4119.3588867188,4120.5126953125,4131.794921875,4151.794921875,4125.384765625,4149.4873046875
11698,4114.1025390625,4106.9228515625,4110.2563476563,4107.8203125,4106.41015625,4107.0512695313,4107.4360351563,4121.9228515625,4119.3588867188,4121.41015625,4126.2822265625,4153.58984375,4121.41015625,4141.41015625
11699,4116.2822265625,4108.4614257813,4116.9228515625,4108.58984375,4112.3076171875,4115.5126953125,4109.2309570313,4121.794921875,4118.7177734375,4119.3588867188,4122.4360351563,4156.2822265625,4124.2309570313,4144.1025390625
11700,4121.2822265625,4105.6411132813,4116.1538085938,4105.8974609375,4118.4614257813,4122.8203125,4112.9487304688,4123.58984375,4112.4360351563,4112.6923828125,4121.794921875,4162.5639648438,4122.9487304688,4154.3588867188
11701,4118.4614257813,4106.794921875,4108.205078125,4103.4614257813,4110.7690429688,4113.58984375,4111.5385742188,4120.0,4106.1538085938,4109.3588867188,4117.5639648438,4163.58984375,4120.5126953125,4152.4360351563
11702,4116.0258789063,4112.8203125,4107.4360351563,4104.1025390625,4102.6923828125,4108.0771484375,4107.8203125,4113.3334960938,4105.8974609375,4107.8203125,4110.2563476563,4158.8461914063,4121.41015625,4142.3076171875
11703,4118.58984375,4119.8715820313,4108.8461914063,4107.9487304688,4115.1284179688,4112.0512695313,4101.0258789063,4108.9741210938,4103.7177734375,4106.41015625,4107.9487304688,4150.8974609375,4122.3076171875,4139.615234375
11704,4114.1025390625,4120.8974609375,4106.41015625,4109.3588867188,4124.8715820313,4109.615234375,4091.2819824219,4105.8974609375,4096.5385742188,4105.2563476563,4108.58984375,4138.205078125,4121.1538085938,4138.3334960938
11705,4110.5126953125,4121.41015625,4108.58984375,4114.8715820313,4118.58984375,4106.794921875,4091.5385742188,4105.384765625,4100.1284179688,4106.0258789063,4110.1284179688,4134.1025390625,4122.1796875,4135.8974609375
11706,4113.205078125,4122.4360351563,4111.0258789063,4120.2563476563,4114.1025390625,4111.41015625,4100.7690429688,4106.1538085938,4107.3076171875,4107.6923828125,4111.1538085938,4134.615234375,4123.58984375,4131.0258789063
11707,4112.5639648438,4113.58984375,4109.1025390625,4112.6923828125,4110.7690429688,4110.0,4104.615234375,4106.6665039063,4102.9487304688,4106.6665039063,4109.7436523438,4125.8974609375,4118.3334960938,4122.8203125
11708,4109.2309570313,4106.1538085938,4106.6665039063,4105.2563476563,4107.5639648438,4106.1538085938,4103.58984375,4108.4614257813,4099.1025390625,4106.2822265625,4107.4360351563,4116.6665039063,4112.9487304688,4127.0512695313
11709,4110.8974609375,4111.41015625,4104.2309570313,4107.0512695313,4112.0512695313,4109.8715820313,4105.384765625,4111.794921875,4105.6411132813,4108.3334960938,4106.0258789063,4118.9741210938,4114.7436523438,4137.5639648438
11710,4114.7436523438,4112.5639648438,4105.384765625,4106.1538085938,4114.4873046875,4111.794921875,4107.5639648438,4116.6665039063,4108.8461914063,4107.6923828125,4109.2309570313,4124.7436523438,4118.7177734375,4140.2563476563
11711,4111.6665039063,4107.6923828125,4107.8203125,4104.1025390625,4107.4360351563,4110.8974609375,4107.3076171875,4122.4360351563,4108.7177734375,4108.8461914063,4119.4873046875,4127.9487304688,4126.6665039063,4146.6665039063
11712,4110.0,4108.58984375,4108.0771484375,4106.9228515625,4107.5639648438,4111.1538085938,4107.9487304688,4123.58984375,4115.6411132813,4112.9487304688,4126.41015625,4127.9487304688,4136.0258789063,4155.2563476563
11713,4113.9741210938,4112.0512695313,4108.7177734375,4108.7177734375,4113.0771484375,4109.7436523438,4109.3588867188,4120.1284179688,4121.2822265625,4115.6411132813,4124.2309570313,4124.8715820313,4137.6923828125,4155.2563476563
11714,4113.58984375,4113.3334960938,4107.6923828125,4111.9228515625,4109.2309570313,4110.2563476563,4109.615234375,4121.0258789063,4122.0512695313,4119.4873046875,4124.3588867188,4125.5126953125,4136.41015625,4155.2563476563
11715,4112.8203125,4112.0512695313,4106.6665039063,4115.7690429688,4108.4614257813,4114.7436523438,4107.6923828125,4123.3334960938,4120.6411132813,4118.8461914063,4122.0512695313,4125.2563476563,4134.8715820313,4157.0512695313
11716,4113.9741210938,4109.4873046875,4106.2822265625,4112.0512695313,4118.3334960938,4115.5126953125,4105.384765625,4117.6923828125,4115.0,4111.9228515625,4111.41015625,4122.9487304688,4126.9228515625,4153.7177734375
11717,4115.7690429688,4108.58984375,4101.41015625,4107.0512695313,4119.2309570313,4111.0258789063,4104.4873046875,4109.1025390625,4103.8461914063,4107.1796875,4101.794921875,4124.1025390625,4121.794921875,4149.8715820313
11718,4115.7690429688,4107.5639648438,4098.7177734375,4105.8974609375,4109.7436523438,4109.7436523438,4105.5126953125,4103.8461914063,4091.1538085938,4099.615234375,4093.205078125,4122.1796875,4118.0771484375,4149.8715820313
11719,4110.7690429688,4107.3076171875,4103.4614257813,4104.8715820313,4108.8461914063,4112.8203125,4107.9487304688,4103.3334960938,4086.5385742188,4090.3845214844,4091.0256347656,4122.1796875,4113.4614257813,4152.3076171875
11720,4112.0512695313,4106.41015625,4103.58984375,4102.4360351563,4109.8715820313,4111.6665039063,4108.3334960938,4104.4873046875,4088.9743652344,4091.794921875,4099.7436523438,4130.0,4113.7177734375,4153.205078125
11721,4113.8461914063,4100.6411132813,4095.6411132813,4096.5385742188,4105.2563476563,4107.3076171875,4106.2822265625,4104.4873046875,4089.2307128906,4093.9743652344,4105.0,4134.4873046875,4114.8715820313,4152.8203125
11722,4112.5639648438,4094.1025390625,4092.6923828125,4094.2307128906,4105.8974609375,4107.9487304688,4105.0,4106.0258789063,4091.1538085938,4093.8461914063,4103.3334960938,4135.384765625,4116.6665039063,4153.9741210938
11723,4113.3334960938,4092.8205566406,4097.6923828125,4100.1284179688,4105.8974609375,4108.8461914063,4105.6411132813,4106.794921875,4098.9741210938,4102.3076171875,4105.2563476563,4137.5639648438,4120.6411132813,4153.4614257813
11724,4111.1538085938,4098.205078125,4099.2309570313,4104.3588867188,4103.9741210938,4105.8974609375,4107.6923828125,4106.0258789063,4101.41015625,4108.7177734375,4106.5385742188,4140.6411132813,4121.41015625,4155.384765625
11725,4114.4873046875,4107.5639648438,4102.1796875,4106.6665039063,4109.1025390625,4107.3076171875,4110.7690429688,4113.4614257813,4100.2563476563,4106.5385742188,4107.9487304688,4147.0512695313,4120.5126953125,4163.9741210938
11726,4122.4360351563,4108.9741210938,4106.5385742188,4108.4614257813,4104.8715820313,4108.58984375,4114.8715820313,4123.3334960938,4108.4614257813,4106.0258789063,4115.7690429688,4155.2563476563,4122.3076171875,4171.1538085938
11727,4126.5385742188,4107.1796875,4108.58984375,4109.8715820313,4098.8461914063,4106.794921875,4119.615234375,4128.9741210938,4118.9741210938,4111.6665039063,4123.0771484375,4164.1025390625,4126.9228515625,4177.8203125
11728,4130.384765625,4117.3076171875,4116.0258789063,4117.5639648438,4112.5639648438,4111.1538085938,4124.4873046875,4137.8203125,4124.1025390625,4121.6665039063,4132.1796875,4179.8715820313,4135.7690429688,4187.6923828125
11729,4130.2563476563,4121.9228515625,4116.5385742188,4120.6411132813,4121.0258789063,4114.7436523438,4125.384765625,4140.1284179688,4126.0258789063,4127.5639648438,4140.2563476563,4187.4360351563,4140.384765625,4190.8974609375
11730,4126.0258789063,4109.2309570313,4102.4360351563,4110.8974609375,4112.6923828125,4111.2822265625,4121.5385742188,4126.41015625,4117.8203125,4123.0771484375,4132.9487304688,4175.5126953125,4129.7436523438,4180.8974609375
11731,4118.8461914063,4104.1025390625,4095.6411132813,4108.0771484375,4116.41015625,4112.3076171875,4118.205078125,4117.3076171875,4110.2563476563,4120.0,4123.3334960938,4168.205078125,4123.4614257813,4171.41015625
11732,4114.615234375,4109.7436523438,4103.205078125,4112.5639648438,4123.4614257813,4115.5126953125,4121.41015625,4122.5639648438,4119.3588867188,4124.4873046875,4127.4360351563,4172.0512695313,4128.0771484375,4170.5126953125
11733,4119.8715820313,4108.9741210938,4105.7690429688,4111.2822265625,4113.58984375,4112.3076171875,4121.9228515625,4124.4873046875,4124.2309570313,4124.7436523438,4128.7177734375,4171.1538085938,4129.8715820313,4172.6923828125
11734,4122.9487304688,4106.5385742188,4102.5639648438,4115.1284179688,4107.5639648438,4110.0,4112.9487304688,4121.6665039063,4112.8203125,4118.3334960938,4121.5385742188,4171.0258789063,4124.7436523438,4172.5639648438
11735,4121.9228515625,4110.8974609375,4107.8203125,4122.8203125,4112.3076171875,4111.5385742188,4112.3076171875,4122.4360351563,4106.1538085938,4117.3076171875,4121.6665039063,4175.1284179688,4122.4360351563,4171.6665039063
11736,4122.8203125,4112.5639648438,4109.8715820313,4120.2563476563,4108.8461914063,4111.41015625,4122.4360351563,4121.1538085938,4110.2563476563,4118.0771484375,4125.5126953125,4173.205078125,4129.1025390625,4171.9228515625
11737,4124.1025390625,4111.9228515625,4106.6665039063,4117.9487304688,4107.3076171875,4110.384765625,4119.615234375,4116.6665039063,4109.1025390625,4112.3076171875,4126.6665039063,4171.2822265625,4135.8974609375,4172.5639648438
11738,4122.1796875,4111.1538085938,4108.0771484375,4123.8461914063,4112.0512695313,4109.1025390625,4108.4614257813,4116.5385742188,4104.4873046875,4111.41015625,4125.384765625,4168.4614257813,4135.384765625,4173.9741210938
11739,4116.41015625,4109.4873046875,4108.205078125,4119.615234375,4105.6411132813,4106.2822265625,4106.5385742188,4120.6411132813,4107.1796875,4119.1025390625,4125.1284179688,4157.6923828125,4133.9741210938,4170.1284179688
11740,4117.6923828125,4108.0771484375,4107.4360351563,4111.9228515625,4097.1796875,4103.7177734375,4108.8461914063,4120.6411132813,4116.1538085938,4123.8461914063,4130.7690429688,4152.6923828125,4138.0771484375,4166.2822265625
11741,4122.5639648438,4107.8203125,4110.2563476563,4116.5385742188,4102.0512695313,4104.1025390625,4109.8715820313,4119.7436523438,4122.5639648438,4124.615234375,4138.58984375,4157.1796875,4138.8461914063,4169.1025390625
11742,4119.2309570313,4108.0771484375,4108.4614257813,4118.8461914063,4108.9741210938,4107.8203125,4114.1025390625,4121.6665039063,4125.1284179688,4126.2822265625,4139.8715820313,4153.7177734375,4135.8974609375,4169.8715820313
11743,4116.9228515625,4106.794921875,4102.5639648438,4109.615234375,4105.7690429688,4109.2309570313,4114.3588867188,4118.205078125,4121.794921875,4125.384765625,4131.5385742188,4150.0,4134.8715820313,4169.3588867188
11744,4116.41015625,4106.794921875,4103.58984375,4105.5126953125,4104.4873046875,4105.6411132813,4110.7690429688,4112.1796875,4110.7690429688,4118.205078125,4122.3076171875,4159.8715820313,4129.615234375,4166.5385742188
11745,4115.8974609375,4107.3076171875,4107.0512695313,4109.615234375,4105.8974609375,4103.205078125,4109.7436523438,4109.8715820313,4105.7690429688,4110.2563476563,4120.0,4163.4614257813,4121.1538085938,4158.3334960938
11746,4120.0,4107.4360351563,4105.384765625,4109.1025390625,4105.7690429688,4105.0,4111.0258789063,4108.205078125,4106.9228515625,4107.3076171875,4117.1796875,4158.3334960938,4118.8461914063,4158.205078125
11747,4122.1796875,4107.3076171875,4104.8715820313,4107.1796875,4108.3334960938,4107.8203125,4117.8203125,4112.4360351563,4107.3076171875,4107.9487304688,4111.5385742188,4162.1796875,4122.0512695313,4167.4360351563
11748,4121.794921875,4106.9228515625,4109.7436523438,4108.58984375,4109.2309570313,4108.4614257813,4125.384765625,4125.1284179688,4115.8974609375,4112.6923828125,4114.1025390625,4170.0,4123.0771484375,4168.0771484375
11749,4121.794921875,4110.2563476563,4112.3076171875,4111.0258789063,4108.9741210938,4106.5385742188,4127.4360351563,4128.7177734375,4122.5639648438,4120.1284179688,4124.1025390625,4170.8974609375,4125.0,4167.4360351563
11750,4122.8203125,4112.3076171875,4107.5639648438,4114.2309570313,4108.0771484375,4106.2822265625,4123.205078125,4118.58984375,4114.2309570313,4122.1796875,4127.1796875,4164.1025390625,4131.6665039063,4170.2563476563
11751,4121.0258789063,4109.8715820313,4104.7436523438,4114.7436523438,4108.7177734375,4107.5639648438,4114.8715820313,4113.4614257813,4112.6923828125,4120.0,4125.7690429688,4156.9228515625,4137.6923828125,4162.5639648438
11752,4115.2563476563,4108.58984375,4103.9741210938,4111.9228515625,4106.794921875,4104.1025390625,4107.9487304688,4115.2563476563,4120.7690429688,4122.6923828125,4127.4360351563,4150.5126953125,4134.615234375,4152.1796875
11753,4112.6923828125,4107.4360351563,4102.3076171875,4111.5385742188,4100.384765625,4093.9743652344,4105.384765625,4110.0,4116.6665039063,4123.4614257813,4125.0,4142.0512695313,4124.7436523438,4151.1538085938
11754,4110.1284179688,4108.0771484375,4102.9487304688,4117.9487304688,4102.3076171875,4089.8718261719,4103.3334960938,4100.2563476563,4105.1284179688,4118.7177734375,4121.2822265625,4136.41015625,4124.2309570313,4151.1538085938
11755,4111.0258789063,4116.0258789063,4105.2563476563,4119.1025390625,4112.4360351563,4098.8461914063,4103.8461914063,4098.9741210938,4102.5639648438,4119.3588867188,4128.7177734375,4145.1284179688,4132.0512695313,4151.794921875
11756,4117.0512695313,4119.2309570313,4109.615234375,4111.794921875,4114.3588867188,4107.4360351563,4114.2309570313,4106.6665039063,4112.6923828125,4124.615234375,4135.0,4156.0258789063,4138.3334960938,4156.41015625
11757,4116.41015625,4108.9741210938,4109.2309570313,4106.41015625,4107.5639648438,4107.4360351563,4122.4360351563,4113.7177734375,4123.4614257813,4125.6411132813,4128.58984375,4150.6411132813,4139.8715820313,4154.2309570313
11758,4113.205078125,4103.9741210938,4104.8715820313,4106.2822265625,4107.1796875,4106.41015625,4120.384765625,4111.5385742188,4117.1796875,4120.8974609375,4120.8974609375,4141.0258789063,4131.9228515625,4144.2309570313
11759,4112.8203125,4108.7177734375,4103.3334960938,4104.4873046875,4110.384765625,4108.8461914063,4120.8974609375,4106.1538085938,4107.9487304688,4118.58984375,4120.5126953125,4139.4873046875,4125.0,4139.7436523438
11760,4113.58984375,4108.0771484375,4104.615234375,4103.7177734375,4109.3588867188,4110.384765625,4127.8203125,4112.5639648438,4115.2563476563,4121.5385742188,4122.3076171875,4144.8715820313,4132.8203125,4145.384765625
11761,4114.615234375,4107.8203125,4107.1796875,4106.2822265625,4106.2822265625,4108.9741210938,4131.2822265625,4124.8715820313,4124.615234375,4122.1796875,4123.3334960938,4146.9228515625,4141.0258789063,4151.41015625
11762,4112.3076171875,4116.1538085938,4105.5126953125,4105.384765625,4106.2822265625,4106.794921875,4125.2563476563,4122.4360351563,4122.3076171875,4120.2563476563,4123.8461914063,4143.58984375,4134.1025390625,4152.1796875
11763,4110.8974609375,4121.6665039063,4107.6923828125,4107.6923828125,4111.2822265625,4105.5126953125,4119.4873046875,4110.2563476563,4114.2309570313,4119.8715820313,4121.5385742188,4140.2563476563,4128.8461914063,4151.0258789063
11764,4112.9487304688,4120.6411132813,4115.1284179688,4111.0258789063,4111.1538085938,4107.5639648438,4120.5126953125,4113.205078125,4110.2563476563,4120.8974609375,4120.8974609375,4142.3076171875,4129.8715820313,4150.7690429688
11765,4118.0771484375,4121.794921875,4115.1284179688,4109.4873046875,4110.2563476563,4108.8461914063,4122.6923828125,4125.1284179688,4117.4360351563,4122.5639648438,4121.0258789063,4150.5126953125,4127.9487304688,4153.58984375
11766,4121.794921875,4125.7690429688,4116.2822265625,4113.4614257813,4114.7436523438,4108.4614257813,4123.3334960938,4126.2822265625,4125.2563476563,4123.3334960938,4121.1538085938,4151.9228515625,4130.5126953125,4156.6665039063
11767,4115.7690429688,4124.3588867188,4121.6665039063,4121.1538085938,4117.0512695313,4109.1025390625,4126.794921875,4123.4614257813,4127.0512695313,4124.2309570313,4128.3334960938,4143.205078125,4138.58984375,4152.9487304688
11768,4110.6411132813,4120.8974609375,4118.58984375,4121.9228515625,4116.5385742188,4109.1025390625,4126.794921875,4124.615234375,4127.0512695313,4130.5126953125,4137.4360351563,4141.794921875,4139.8715820313,4143.7177734375
11769,4110.0,4123.8461914063,4114.1025390625,4120.1284179688,4115.5126953125,4106.6665039063,4115.5126953125,4121.41015625,4126.9228515625,4133.205078125,4143.0771484375,4150.5126953125,4137.6923828125,4138.9741210938
11770,4106.6665039063,4121.6665039063,4113.3334960938,4119.4873046875,4107.4360351563,4101.1538085938,4106.0258789063,4114.3588867188,4123.58984375,4129.3588867188,4143.3334960938,4154.4873046875,4140.8974609375,4140.6411132813
11771,4104.8715820313,4110.0,4110.0,4114.8715820313,4102.4360351563,4096.9228515625,4107.4360351563,4109.2309570313,4111.6665039063,4122.1796875,4135.384765625,4152.4360351563,4137.6923828125,4140.2563476563
11772,4116.41015625,4121.1538085938,4115.0,4119.8715820313,4118.4614257813,4108.58984375,4120.384765625,4119.8715820313,4109.4873046875,4104.2309570313,4093.9743652344,4078.3332519531,4060.2563476563,4125.1284179688
11773,4115.2563476563,4118.8461914063,4117.4360351563,4121.6665039063,4119.7436523438,4111.41015625,4122.8203125,4126.794921875,4120.5126953125,4107.3076171875,4093.8461914063,4076.0256347656,4060.3845214844,4125.0
11774,4110.8974609375,4120.5126953125,4114.7436523438,4121.41015625,4118.4614257813,4111.5385742188,4124.615234375,4119.2309570313,4114.1025390625,4108.0771484375,4094.1025390625,4075.5129394531,4056.9230957031,4121.6665039063
11775,4110.0,4120.384765625,4112.8203125,4120.0,4119.4873046875,4118.7177734375,4124.7436523438,4111.1538085938,4108.8461914063,4106.0258789063,4098.7177734375,4072.3076171875,4057.0512695313,4115.6411132813
11776,4115.7690429688,4123.3334960938,4119.4873046875,4120.8974609375,4125.0,4126.5385742188,4128.3334960938,4118.0771484375,4117.3076171875,4107.5639648438,4106.794921875,4080.6411132813,4059.8718261719,4123.8461914063
11777,4117.8203125,4123.9741210938,4123.7177734375,4120.7690429688,4123.9741210938,4122.0512695313,4127.9487304688,4117.0512695313,4117.0512695313,4108.8461914063,4107.9487304688,4095.3845214844,4062.6923828125,4136.2822265625
11778,4115.5126953125,4123.8461914063,4126.41015625,4123.0771484375,4121.9228515625,4111.5385742188,4122.0512695313,4105.8974609375,4107.0512695313,4106.6665039063,4105.7690429688,4103.8461914063,4065.8974609375,4139.2309570313
11779,4120.5126953125,4131.2822265625,4135.2563476563,4129.2309570313,4118.58984375,4107.1796875,4120.384765625,4106.0258789063,4105.8974609375,4105.8974609375,4103.58984375,4101.5385742188,4064.4870605469,4139.4873046875
11780,4125.6411132813,4135.8974609375,4142.5639648438,4134.8715820313,4113.8461914063,4113.3334960938,4124.8715820313,4110.8974609375,4110.0,4107.5639648438,4099.3588867188,4098.205078125,4058.58984375,4147.1796875
11781,4124.7436523438,4133.205078125,4149.4873046875,4136.5385742188,4111.6665039063,4117.5639648438,4127.0512695313,4115.0,4111.41015625,4109.1025390625,4100.2563476563,4103.3334960938,4059.7436523438,4154.8715820313
11782,4126.0258789063,4134.7436523438,4160.0,4137.4360351563,4109.615234375,4111.9228515625,4124.1025390625,4119.3588867188,4110.384765625,4107.4360351563,4105.384765625,4112.4360351563,4063.3332519531,4156.9228515625
11783,4127.6923828125,4137.0512695313,4163.3334960938,4138.0771484375,4110.384765625,4114.7436523438,4127.4360351563,4118.58984375,4108.4614257813,4107.0512695313,4108.3334960938,4119.3588867188,4062.4357910156,4162.6923828125
11784,4132.3076171875,4128.9741210938,4160.7690429688,4133.8461914063,4115.0,4123.205078125,4137.0512695313,4118.205078125,4108.58984375,4109.7436523438,4105.6411132813,4124.8715820313,4064.8718261719,4171.1538085938
11785,4134.1025390625,4124.4873046875,4155.7690429688,4129.2309570313,4112.8203125,4117.9487304688,4134.8715820313,4116.9228515625,4100.6411132813,4102.8203125,4094.2307128906,4125.8974609375,4059.2307128906,4166.794921875
11786,4128.8461914063,4132.3076171875,4146.794921875,4132.6923828125,4110.7690429688,4112.1796875,4121.9228515625,4106.5385742188,4091.1538085938,4091.41015625,4087.0512695313,4125.8974609375,4049.4870605469,4155.6411132813
11787,4127.1796875,4136.41015625,4147.4360351563,4138.4614257813,4117.9487304688,4113.3334960938,4119.1025390625,4101.5385742188,4095.6411132813,4092.0512695313,4091.2819824219,4130.5126953125,4054.4870605469,4154.7436523438
11788,4127.4360351563,4134.7436523438,4149.3588867188,4136.1538085938,4122.0512695313,4115.2563476563,4127.3076171875,4106.9228515625,4099.3588867188,4095.6411132813,4093.205078125,4126.0258789063,4059.8718261719,4158.7177734375
